train,test,fold,n_pairs,repeat
0.9479293079598003,0.2660336265892397,0,1,0
0.9778858615048518,0.256213807193682,0,1,1
0.8726386044691715,0.3068163321768138,0,1,2
0.9262914340906284,0.2875407580555491,0,1,3
0.9837557857204378,0.2979760774977835,0,1,4
0.9327375411281564,0.2920245071416719,0,1,5
0.9805126886774052,0.3138133540943367,0,1,6
0.930222631369234,0.3242749123313804,0,1,7
0.9267709853366368,0.3092238130346301,0,1,8
0.9908458859888448,0.2901697582332458,0,1,9
0.8546944123492892,0.2831975598810081,0,1,10
0.9210429836365132,0.2853188297167938,0,1,11
0.9796368184571193,0.2479189642266739,0,1,12
0.9642568391067988,0.3216645679457151,0,1,13
0.9010563185244947,0.2997940944503673,0,1,14
0.8986722715076938,0.3236707056759135,0,1,15
0.9620331666101803,0.2806328450999214,0,1,16
0.9924320939358696,0.2951081157793732,0,1,17
0.9557244771465232,0.314605159985022,0,1,18
0.8024583773353472,0.2993790585916527,0,1,19
0.8906775245028213,0.2587533419337188,0,1,20
0.9737710882520432,0.3024525246208883,0,1,21
0.954853446024051,0.306188046305797,0,1,22
0.902379435908178,0.2769145396901317,0,1,23
0.9333020928813482,0.3164504339625322,0,1,24
0.9415392227442052,0.2931746622262171,0,1,25
0.995899039178334,0.3328570665359285,0,1,26
0.8796095556271231,0.3142058654992332,0,1,27
0.894859874308108,0.2999532154814304,0,1,28
0.9729394329441636,0.3081777280410437,0,1,29
0.8884874649140904,0.2695565448972574,1,1,0
0.9298919921516058,0.277655760605497,1,1,1
0.8733945844016384,0.281650809125814,1,1,2
0.9189831657344364,0.2652317650127981,1,1,3
0.96598820886584,0.2862955057697754,1,1,4
0.9608487380113468,0.2338451531120187,1,1,5
0.9451902110566084,0.2664445766996371,1,1,6
0.8795684241294199,0.2481026079721308,1,1,7
0.9670498375559392,0.2698517382536514,1,1,8
0.9327020667423948,0.2607349145838574,1,1,9
0.9487170497629952,0.2659288165500263,1,1,10
0.9150228962982409,0.2771699960414036,1,1,11
0.9559921492964182,0.2527226401571259,1,1,12
0.9838175745435932,0.2867282506874749,1,1,13
0.9120300706902628,0.2489544945510137,1,1,14
0.9150317106792134,0.2196124523925818,1,1,15
0.9708774706423332,0.2900935634945685,1,1,16
0.9329697777419076,0.2576803835256252,1,1,17
0.9550928799444778,0.2745715755851443,1,1,18
0.8753022036311464,0.2751328222548032,1,1,19
0.9561166548577276,0.2708764125923856,1,1,20
0.8849530205881697,0.2706464010057542,1,1,21
0.9738557586181242,0.3022086853509704,1,1,22
0.9853199723696804,0.282467948053052,1,1,23
0.9255531368859252,0.2319784966669815,1,1,24
0.8519798024552142,0.2650909993655632,1,1,25
0.9850112400561084,0.2553551661492672,1,1,26
0.9593558855363866,0.2822609004619822,1,1,27
0.898710376723029,0.2404724991669255,1,1,28
0.9727172530952874,0.2772886560622577,1,1,29
0.9332086652659296,0.2732324988971022,2,1,0
0.9711928685386813,0.3164308914392421,2,1,1
0.9712219955408384,0.2592219280166157,2,1,2
0.9417437188631984,0.2482364692128728,2,1,3
0.8737405246399328,0.2769541132060543,2,1,4
0.9119970322021712,0.219854228935451,2,1,5
0.9694530445294904,0.3062748969086993,2,1,6
0.9742214350736218,0.2743882468052799,2,1,7
0.8873659982959714,0.2691679001249383,2,1,8
0.9645598082101464,0.2971462924568554,2,1,9
0.9161343516852666,0.2732644832774581,2,1,10
0.9546013490511288,0.2719033435273293,2,1,11
0.9658359986116284,0.2625176261329473,2,1,12
0.8448996676869238,0.2734141703752046,2,1,13
0.8953044293329147,0.2442935343168085,2,1,14
0.9411702190834526,0.2693594258585765,2,1,15
0.8865182607453819,0.2629782954790546,2,1,16
0.9562197520960518,0.2765334520371403,2,1,17
0.9143320437223444,0.2666034509741359,2,1,18
0.9477729771676332,0.2744284843933851,2,1,19
0.9693964155399732,0.2345947510789758,2,1,20
0.8429298520574113,0.2826219140934193,2,1,21
0.983097829622708,0.2703264934921495,2,1,22
0.9461039182962888,0.2663903223177328,2,1,23
0.988516740356351,0.3335120082465702,2,1,24
0.9956318148153264,0.2789523837435124,2,1,25
0.937505814985014,0.2709767934256157,2,1,26
0.9712309498829176,0.3360917154371052,2,1,27
0.9809183672810832,0.2718252692849197,2,1,28
0.9602113888616336,0.2501792089258791,2,1,29
0.9635891447554696,0.3085568095775074,3,1,0
0.9694593532030722,0.2756058331231721,3,1,1
0.9858327875970924,0.2580213358158717,3,1,2
0.9734988423447666,0.3074937601330237,3,1,3
0.9599722378208464,0.2667839488827419,3,1,4
0.9903686680497484,0.3034721749335187,3,1,5
0.9789336961882008,0.3068018614457953,3,1,6
0.957519794344148,0.2709569676695062,3,1,7
0.924294984789976,0.2553462363906622,3,1,8
0.9419522895628548,0.2619539084739586,3,1,9
0.9292325890750952,0.2723545105152951,3,1,10
0.9206052843590868,0.2717279565988079,3,1,11
0.8585316087922688,0.2606706912721022,3,1,12
0.9809102735979732,0.2811437703184388,3,1,13
0.9333198527389244,0.2832277097499636,3,1,14
0.9479383232332366,0.3069509826912266,3,1,15
0.9024949241091592,0.3080637758393069,3,1,16
0.9794811533020348,0.2878867178225508,3,1,17
0.9906682169276586,0.3482469837418864,3,1,18
0.9469974070156296,0.2749064306245833,3,1,19
0.9083286625995916,0.2967416721840066,3,1,20
0.9547024997518844,0.2926082553370029,3,1,21
0.9147560082182188,0.2873556042714782,3,1,22
0.9170175435875758,0.2843673082473577,3,1,23
0.9860690122789628,0.271610354528243,3,1,24
0.9927397362605922,0.2962756830620732,3,1,25
0.9580940549759894,0.2824296577222397,3,1,26
0.9805783064753428,0.2743109193645516,3,1,27
0.9607212671283744,0.2846154189157804,3,1,28
0.9173653083013518,0.2424093830664968,3,1,29
0.9407230905535174,0.2959336742696573,4,1,0
0.9349917338564856,0.2729436948824335,4,1,1
0.9882777822282398,0.3173709144310449,4,1,2
0.9789728564909704,0.2560821478455719,4,1,3
0.9198638041911946,0.2762387448090824,4,1,4
0.9904247012662556,0.2829611586674644,4,1,5
0.9515805092284156,0.314539933671575,4,1,6
0.9652017612446528,0.3096187681480217,4,1,7
0.8967079035139323,0.2954944753026781,4,1,8
0.8718748029821461,0.2825218469740222,4,1,9
0.9216991599234076,0.2681641863349924,4,1,10
0.9365816300061648,0.3029377201362023,4,1,11
0.9206702917920836,0.2573901892507215,4,1,12
0.950601015904154,0.2734990886987095,4,1,13
0.8848449991395934,0.2563678912133764,4,1,14
0.8936000389642538,0.2893115126822611,4,1,15
0.9023192135930748,0.2731485584955401,4,1,16
0.9424862744862308,0.2804247261391741,4,1,17
0.986809984352396,0.3025306291886028,4,1,18
0.939095797409236,0.2880176263110605,4,1,19
0.9152486568260764,0.2571948598976122,4,1,20
0.965386089732534,0.3109868094251523,4,1,21
0.9719956006879088,0.2823804928032526,4,1,22
0.9816674852076946,0.2757534616007684,4,1,23
0.8822356566054752,0.2501841574937584,4,1,24
0.9868659703233722,0.2661796921598593,4,1,25
0.935097760601772,0.2768829351529622,4,1,26
0.9855201782225562,0.3569451005214675,4,1,27
0.8626278419637958,0.2940384075835918,4,1,28
0.9719941978106038,0.2603393665870624,4,1,29
0.9833500971046504,0.3267384690165619,0,2,0
0.9812696677743864,0.3026552940444471,0,2,1
0.9381250001213104,0.329285302350729,0,2,2
0.9814902276366836,0.27814760676374,0,2,3
0.8890514803026568,0.2940090811691711,0,2,4
0.968268569194944,0.3092703570220728,0,2,5
0.961966410894876,0.3498487755134132,0,2,6
0.9504510486482058,0.3064914933958234,0,2,7
0.9554480899491452,0.3070684786075306,0,2,8
0.962802477018824,0.2907149406534256,0,2,9
0.8877739440277814,0.2998344113058029,0,2,10
0.9162322599619974,0.298182416538534,0,2,11
0.9656560367192232,0.3492673638644283,0,2,12
0.9777921412146062,0.2760264335883118,0,2,13
0.97281902622585,0.3362011473592869,0,2,14
0.9853883959734898,0.3109291181668696,0,2,15
0.9562709990961576,0.3066292230591372,0,2,16
0.9675016744193627,0.3054923176559455,0,2,17
0.8991201163254328,0.2764919265326586,0,2,18
0.9583646440410802,0.3322247064273371,0,2,19
0.942359489361886,0.3127647651331903,0,2,20
0.9782203700885,0.3339426893379705,0,2,21
0.9379421734759,0.2769161718195141,0,2,22
0.9788467617012132,0.2873106307105921,0,2,23
0.9730245635775094,0.2699335587297805,0,2,24
0.8719849903707797,0.3072285685731573,0,2,25
0.992334751581836,0.336110446051141,0,2,26
0.979649987560728,0.3373055971962712,0,2,27
0.9580268200412836,0.2857882704110583,0,2,28
0.8901947376600472,0.3246860639119804,0,2,29
0.9394215141286444,0.2438419339976826,1,2,0
0.9666143296714396,0.2545201624276262,1,2,1
0.9502343793157728,0.2963834783774853,1,2,2
0.9313026512979424,0.2721426617742905,1,2,3
0.9903254661286932,0.2713641532502541,1,2,4
0.9125062027325204,0.2518972120099952,1,2,5
0.9833738276322634,0.2783804307886646,1,2,6
0.9832135376542844,0.2939972722345396,1,2,7
0.9201375805341948,0.2518496222535623,1,2,8
0.9425419701285852,0.2651288458997871,1,2,9
0.9891881147335888,0.3138577374727953,1,2,10
0.9615809477197756,0.3184960598894223,1,2,11
0.9829702959369736,0.2780405464039165,1,2,12
0.9665184425547412,0.2739464257055228,1,2,13
0.933958788873444,0.2846687133812663,1,2,14
0.9676210446676357,0.2609332707847638,1,2,15
0.9732532204898678,0.3214698007174418,1,2,16
0.9373514204365412,0.2701484325989595,1,2,17
0.9746715759051808,0.2553803834472984,1,2,18
0.9853754452827228,0.320794599190257,1,2,19
0.9887959721153552,0.2743888162307212,1,2,20
0.9809684758395976,0.299855279268822,1,2,21
0.9433710234867309,0.2495450625380018,1,2,22
0.9479243755817904,0.2862912371603658,1,2,23
0.8712178153445411,0.287580851539897,1,2,24
0.963617777167202,0.2506798204015526,1,2,25
0.9883356748533356,0.2953863669808845,1,2,26
0.8993107363521003,0.2594272358812464,1,2,27
0.9698580857586578,0.2646449537703916,1,2,28
0.9425062690693452,0.2648549317011568,1,2,29
0.9468901959879742,0.3310135687161446,2,2,0
0.9358661896655668,0.2917226324916145,2,2,1
0.9660967930026556,0.2920216759343594,2,2,2
0.9380013935329824,0.2532870178524178,2,2,3
0.964030724290349,0.2273107019891374,2,2,4
0.9752039380601758,0.3620734245190049,2,2,5
0.9585659575964413,0.2591237706475404,2,2,6
0.9683885594904402,0.2723417012682101,2,2,7
0.9402083788710354,0.2632732554072718,2,2,8
0.944184569662776,0.2739738531664916,2,2,9
0.9177627870143528,0.2548503677485633,2,2,10
0.9820540654152632,0.2362144728469587,2,2,11
0.9686024977957124,0.2834444300167874,2,2,12
0.9864882143716118,0.3077689958312148,2,2,13
0.9856474914188614,0.2856056550374801,2,2,14
0.9336526137677073,0.256995497800794,2,2,15
0.9873014587089812,0.2636832159857425,2,2,16
0.9396102753045166,0.3179626450833281,2,2,17
0.9794976722575592,0.2513366945677754,2,2,18
0.9002749934619567,0.2925863481918312,2,2,19
0.9681444047233568,0.2700899206316566,2,2,20
0.951816445233358,0.2890215966445726,2,2,21
0.9759391421307846,0.2807245239380963,2,2,22
0.927374160396359,0.2542942261996574,2,2,23
0.9629245523326716,0.2402053785338035,2,2,24
0.9517984224737336,0.2891215099838389,2,2,25
0.9635800929682676,0.3028685200582507,2,2,26
0.951767776950542,0.2897978363647687,2,2,27
0.9417111113383292,0.3006604836933835,2,2,28
