train,test,fold,cell,iteration
0.6383420939265179,0.6206164703070133,0,HCC515,0
0.6835278144248721,0.6599827475984573,1,HCC515,0
0.6628306398874757,0.6505312897783058,2,HCC515,0
0.6338629346308347,0.6565783792831337,3,HCC515,0
0.6795760102423157,0.7108607119327166,4,HCC515,0
0.658833977179535,0.6397671427905777,0,HCC515,1
0.6193364238139241,0.5966644797657333,1,HCC515,1
0.5747225862091131,0.5645138495561823,2,HCC515,1
0.6083861006921738,0.6240314965273017,3,HCC515,1
0.6398609228610839,0.6764473941120002,4,HCC515,1
0.6274098298878746,0.6121320535217558,0,HCC515,2
0.6775228308489594,0.6586095477531404,1,HCC515,2
0.693757737860103,0.6859687939999226,2,HCC515,2
0.6457237526821781,0.6642265388249152,3,HCC515,2
0.6992710689878907,0.7295101956048018,4,HCC515,2
0.5475312957831306,0.5171959652544558,0,HCC515,3
0.49848003431270405,0.4944884076636612,1,HCC515,3
0.5547421103668461,0.5458769436572639,2,HCC515,3
0.6016390439517351,0.6197204707982394,3,HCC515,3
0.615490990871945,0.6562658275954394,4,HCC515,3
0.4670580793232111,0.4491091847969624,0,HCC515,4
0.5483252330418857,0.5282150975238362,1,HCC515,4
0.6460765163432958,0.6367486824856005,2,HCC515,4
0.5892603871412789,0.606720358585448,3,HCC515,4
0.583471812857611,0.6132363067724469,4,HCC515,4
0.7504120193558295,0.7378411930226731,0,HCC515,5
0.751196053516366,0.7365020523874111,1,HCC515,5
0.741483421987911,0.7354614177428072,2,HCC515,5
0.7473390369525483,0.7595265300356955,3,HCC515,5
0.7291066533465274,0.7593620274006002,4,HCC515,5
0.5509150467239534,0.5391349597928227,0,HCC515,6
0.5663223478190286,0.5447418976272659,1,HCC515,6
0.5652142056045801,0.5694415169656475,2,HCC515,6
0.5688440799337855,0.5724846562156518,3,HCC515,6
0.5545122546909205,0.6197808107831593,4,HCC515,6
0.3917391284098283,0.38667283225885807,0,HCC515,7
0.4014159798588681,0.38743560448934555,1,HCC515,7
0.40151920580060557,0.4031784367471963,2,HCC515,7
0.4035308572737135,0.4069716280645018,3,HCC515,7
0.3827444650366476,0.45520655029683565,4,HCC515,7
0.3750954940098068,0.37873425979295317,0,HCC515,8
0.38819474346236726,0.37700550128418886,1,HCC515,8
0.39046513063833177,0.38860404352442723,2,HCC515,8
0.3800660974854927,0.3917802707670182,3,HCC515,8
0.3697153816209472,0.4224933937168853,4,HCC515,8
