train,test,fold,cell,iteration
0.6900332143165939,0.6309236185114167,0,YAPC,0
0.6728068125113427,0.6523168935902957,1,YAPC,0
0.683789880762225,0.7193426803485803,2,YAPC,0
0.6819135164466682,0.5394292380233916,3,YAPC,0
0.594939196151616,0.6835873780074658,4,YAPC,0
0.6903748217868033,0.6184365724552293,0,YAPC,1
0.673862946416641,0.6630157721271345,1,YAPC,1
0.6134674211990204,0.6528073048046534,2,YAPC,1
0.6804512118374862,0.5388915141457469,3,YAPC,1
0.6578113277964641,0.7350366376533193,4,YAPC,1
0.6772922460109336,0.597280773773388,0,YAPC,2
0.693524137340626,0.6772369907534036,1,YAPC,2
0.6750254584978967,0.7105354365380673,2,YAPC,2
0.6781053344232668,0.5381412872214693,3,YAPC,2
0.64848333363303,0.7248000976331508,4,YAPC,2
0.682642337689833,0.6074891417398196,0,YAPC,3
0.6624803908977247,0.640064681332167,1,YAPC,3
0.6399424906822171,0.6876532485560195,2,YAPC,3
0.6669380425102875,0.5156689878288283,3,YAPC,3
0.6256472309280618,0.7044677616564348,4,YAPC,3
0.6866944353434239,0.6092875913295609,0,YAPC,4
0.6909870181932931,0.6732550117233345,1,YAPC,4
0.6564988613826489,0.7056188350586645,2,YAPC,4
0.6850379861428662,0.5383853447524986,3,YAPC,4
0.6525512662715954,0.7317536502619257,4,YAPC,4
0.7291945354182339,0.6557050436552208,0,YAPC,5
0.7138534379926031,0.6966865113584534,1,YAPC,5
0.7073436074989428,0.738284821521981,2,YAPC,5
0.7224945412263715,0.5849470863531057,3,YAPC,5
0.6905942875298557,0.750889051623749,4,YAPC,5
0.5563632498726999,0.4761271621878068,0,YAPC,6
0.5444240056334453,0.5409325562352734,1,YAPC,6
0.5469084561746197,0.529984840161658,2,YAPC,6
0.5522584823316361,0.41180407490577114,3,YAPC,6
0.5279843726645599,0.5980768947130285,4,YAPC,6
0.4454209625708608,0.36175274536123125,0,YAPC,7
0.4135538120219911,0.40815038241916185,1,YAPC,7
0.4342407156171956,0.38589835399544503,2,YAPC,7
0.4340025919084072,0.3029449794056215,3,YAPC,7
0.4135053780190556,0.47661724106839015,4,YAPC,7
0.4278375018703947,0.3623916990177152,0,YAPC,8
0.40927582313756566,0.4359627104846786,1,YAPC,8
0.4308405170526177,0.35935965154923677,2,YAPC,8
0.4176660160386692,0.4159565190885689,3,YAPC,8
0.4215472660913432,0.409545410229606,4,YAPC,8
