train,test,fold,cell,iteration
0.9420019519013209,0.9085235122192936,0,HA1E,0
0.9386861921027146,0.9080778816277602,1,HA1E,0
0.941549240119275,0.907781856171046,2,HA1E,0
0.9400977370896852,0.9057969040705433,3,HA1E,0
0.9413798409401836,0.8807404368894489,4,HA1E,0
0.9404333046307528,0.905309961072746,0,HA1E,1
0.9418119699656128,0.9098633025455494,1,HA1E,1
0.9417334863945196,0.9062020078350564,2,HA1E,1
0.9395514185260216,0.9056819067087016,3,HA1E,1
0.9405683997721296,0.8810098598828973,4,HA1E,1
0.9406190457150664,0.9058369860592372,0,HA1E,2
0.9404356139524648,0.9092088439416564,1,HA1E,2
0.9415616944247428,0.9071099555956182,2,HA1E,2
0.9400933845756996,0.9057948506473654,3,HA1E,2
0.9407567153849354,0.8816569980464088,4,HA1E,2
0.940730160784082,0.906927736194276,0,HA1E,3
0.938928022340275,0.9061200374921964,1,HA1E,3
0.93953831445576,0.9044156096671704,2,HA1E,3
0.9404389219884496,0.9049321526377307,3,HA1E,3
0.9401407713594584,0.8803872495064087,4,HA1E,3
0.9444999633686024,0.9122514579265362,0,HA1E,4
0.9407020435513788,0.9123981290024225,1,HA1E,4
0.9408223285625976,0.9075174913776614,2,HA1E,4
0.9425789691461572,0.9093731935454016,3,HA1E,4
0.9426166166725588,0.8870310665427216,4,HA1E,4
0.9444061585664176,0.9074648889121344,0,HA1E,5
0.942111476060974,0.907466343898214,1,HA1E,5
0.9416266477047764,0.9049025717844336,2,HA1E,5
0.9436151884900564,0.906846636943335,3,HA1E,5
0.9429281185050972,0.876831870287032,4,HA1E,5
0.9256831493058896,0.8505067147217664,0,HA1E,6
0.923120622988864,0.8532555139551382,1,HA1E,6
0.9238253389426144,0.8494443825528799,2,HA1E,6
0.9250687168613414,0.8536717411223459,3,HA1E,6
0.9230715226433428,0.8216434243428581,4,HA1E,6
0.9192208321157188,0.8223121661829567,0,HA1E,7
0.9170606126355147,0.831073099138412,1,HA1E,7
0.9174700678894392,0.817190966369578,2,HA1E,7
0.918699450661376,0.8246104073751994,3,HA1E,7
0.9162968464106012,0.8058158690239159,4,HA1E,7
0.9249168133360789,0.8285325808488808,0,HA1E,8
0.9228837187881156,0.8374725143861155,1,HA1E,8
0.9232963264773507,0.825837625092001,2,HA1E,8
0.9239961167301801,0.8365642572069429,3,HA1E,8
0.9215471321677453,0.8131835315968254,4,HA1E,8
