train,test,fold,cell,iteration
0.9465726768083944,0.909212590974658,0,HT29,0
0.9460113583984117,0.9232296745650845,1,HT29,0
0.9447819930923227,0.9025401552591765,2,HT29,0
0.9456516029475636,0.914042528333624,3,HT29,0
0.9451066112352456,0.9064283802299091,4,HT29,0
0.9468256468155196,0.9090242256088628,0,HT29,1
0.9444111371261638,0.9203616726680492,1,HT29,1
0.9454343164042491,0.9015838434227691,2,HT29,1
0.9459060013122191,0.9127256129108776,3,HT29,1
0.9454015702111502,0.9051384727782863,4,HT29,1
0.9471413891217324,0.9096612502324763,0,HT29,2
0.9456889073583252,0.9237600051923246,1,HT29,2
0.9438423815349013,0.901116786509889,2,HT29,2
0.9471158951835466,0.9151012885004719,3,HT29,2
0.9471856564911112,0.9080240910536446,4,HT29,2
0.945615339404934,0.9073081615899117,0,HT29,3
0.9449378169535261,0.9206018487953734,1,HT29,3
0.9458285670596895,0.9016858711668285,2,HT29,3
0.9458935498536402,0.9132666516628513,3,HT29,3
0.9460612347386759,0.906106713039602,4,HT29,3
0.9441072651103348,0.9062651419118555,0,HT29,4
0.9444997301972224,0.9216325478058879,1,HT29,4
0.9437449118440715,0.901679006967929,2,HT29,4
0.9469791521623805,0.9145964648845412,3,HT29,4
0.9459553006930554,0.906034567528553,4,HT29,4
0.9478665448036928,0.9084793159276818,0,HT29,5
0.9453228596268352,0.9202016004240662,1,HT29,5
0.9472776090557644,0.8979388604246459,2,HT29,5
0.9464969176978364,0.911967870206462,3,HT29,5
0.946759523819835,0.9037724239259338,4,HT29,5
0.9289206481359191,0.8585319415252471,0,HT29,6
0.9279834084992493,0.8674808197356971,1,HT29,6
0.9289038348454557,0.8487855593073939,2,HT29,6
0.9286707154141984,0.8618158730851184,3,HT29,6
0.9285155441277254,0.856805347591002,4,HT29,6
0.9223477873905499,0.8372858330632976,0,HT29,7
0.9228996362882038,0.8420842089884771,1,HT29,7
0.9212533314332694,0.8307148935012121,2,HT29,7
0.9225208213748471,0.8351850822535023,3,HT29,7
0.9215927252443583,0.8356064248488961,4,HT29,7
0.9262198909100642,0.8492037129923455,0,HT29,8
0.9270147790192198,0.8450319639959726,1,HT29,8
0.9254147206818035,0.8478952354877959,2,HT29,8
0.9276490020066985,0.8519120871867012,3,HT29,8
0.9263121805833332,0.8473987192593144,4,HT29,8
