train,test,fold,cell,iteration
0.9396680061204667,0.9113241637952932,0,MCF7,0
0.9388213879407702,0.9084021331049017,1,MCF7,0
0.939174706365947,0.9067580931025172,2,MCF7,0
0.9390613263314056,0.9103174589867983,3,MCF7,0
0.9366549015519618,0.9005610610420711,4,MCF7,0
0.9390256128509841,0.9104853366251067,0,MCF7,1
0.9385859136576584,0.9069231363392595,1,MCF7,1
0.9383993742509917,0.903947241397087,2,MCF7,1
0.9384570722193192,0.9093120241232509,3,MCF7,1
0.9378127575249346,0.9011069115004782,4,MCF7,1
0.9400062124542464,0.9107610245620337,0,MCF7,2
0.93988562238627,0.9082754453782529,1,MCF7,2
0.9395148039362446,0.9054494663322448,2,MCF7,2
0.9388198874188021,0.911077113817699,3,MCF7,2
0.9384530694427715,0.9027724770005761,4,MCF7,2
0.9374752745290802,0.9079719985084964,0,MCF7,3
0.9381425475639253,0.9064112820405095,1,MCF7,3
0.937949784250302,0.9042634700004435,2,MCF7,3
0.937569592600286,0.9089475370424814,3,MCF7,3
0.9390841722823134,0.9020835446355848,4,MCF7,3
0.9382874387675528,0.9094740666800145,0,MCF7,4
0.941192554593876,0.9109674387938405,1,MCF7,4
0.9394940486777548,0.9071067991698691,2,MCF7,4
0.9377678538988521,0.9102737627833855,3,MCF7,4
0.9370801427846442,0.9006353695972307,4,MCF7,4
0.9390130946743129,0.9092603604392444,0,MCF7,5
0.9402061618101274,0.9065730295473899,1,MCF7,5
0.9402386984555497,0.9023810666029493,2,MCF7,5
0.93923906786461,0.9081678650470677,3,MCF7,5
0.9401411847627552,0.8999444926081068,4,MCF7,5
0.9171983206033041,0.8589205126631606,0,MCF7,6
0.9197074613507478,0.8529223819334645,1,MCF7,6
0.9161652615478009,0.8461128445003493,2,MCF7,6
0.91696635367827,0.8594184873277225,3,MCF7,6
0.9178348009795021,0.8457190912321375,4,MCF7,6
0.9099747698413186,0.8335688536879997,0,MCF7,7
0.9114873807528814,0.8276565576690972,1,MCF7,7
0.9108521474331657,0.826516295814294,2,MCF7,7
0.910001306158057,0.835542063650982,3,MCF7,7
0.909954645166595,0.8247404381494317,4,MCF7,7
0.9145923815708763,0.8380552300404914,0,MCF7,8
0.916541544739612,0.8380784714327707,1,MCF7,8
0.9160870346462663,0.8383131672369657,2,MCF7,8
0.9144306610858866,0.846867666079883,3,MCF7,8
0.9141931409111388,0.8387389549002238,4,MCF7,8
