train,test,fold,cell,iteration
0.6340017770462699,0.6356014967297577,0,HA1E,0
0.5915514880769874,0.5989283637420313,1,HA1E,0
0.6621738752414331,0.6743343927070509,2,HA1E,0
0.5453094457014777,0.5627527425311383,3,HA1E,0
0.6355906509951437,0.5765996426199238,4,HA1E,0
0.6241742746824284,0.6249762185577332,0,HA1E,1
0.6096206093948815,0.619159906720604,1,HA1E,1
0.5933133471653126,0.6020968286266851,2,HA1E,1
0.574507753290545,0.5908590949931782,3,HA1E,1
0.586153219374919,0.540224466606118,4,HA1E,1
0.5818519015243957,0.5842083342887541,0,HA1E,2
0.4990053897052316,0.4927531346063851,1,HA1E,2
0.5694354335430483,0.5828981076005246,2,HA1E,2
0.5256427280437702,0.5445896981856944,3,HA1E,2
0.5450850075834837,0.4925045952636419,4,HA1E,2
0.5447873275271415,0.5461875015732943,0,HA1E,3
0.5109175397011751,0.5141670871139716,1,HA1E,3
0.6062134266592603,0.6255422768366096,2,HA1E,3
0.510916059045154,0.5170812369043898,3,HA1E,3
0.6062018076425177,0.5430250745891374,4,HA1E,3
0.5816767318970288,0.5874920826092757,0,HA1E,4
0.5871585100732728,0.608046010636667,1,HA1E,4
0.6420825893450954,0.6594268063276065,2,HA1E,4
0.5901729678449761,0.6027884243245133,3,HA1E,4
0.4891501183597199,0.4484344916467462,4,HA1E,4
0.7124374645752323,0.7165514735656142,0,HA1E,5
0.709653306037652,0.7172222828128181,1,HA1E,5
0.7136827887923864,0.7349263819808607,2,HA1E,5
0.7089255826091159,0.7313691156565445,3,HA1E,5
0.7111592160466851,0.6737370179009077,4,HA1E,5
0.5005697694229596,0.5230505910906099,0,HA1E,6
0.4967138006113707,0.5175716062501372,1,HA1E,6
0.4866084111904757,0.5315969905683927,2,HA1E,6
0.503506481692745,0.5355664707112671,3,HA1E,6
0.4949127825386317,0.4447238609022186,4,HA1E,6
0.3537431594475995,0.3710364360878508,0,HA1E,7
0.3539204528509351,0.3828479872924937,1,HA1E,7
0.3599882491890074,0.3894016593764672,2,HA1E,7
0.3494097456068453,0.3842618906705736,3,HA1E,7
0.36205719594400265,0.32482634568747526,4,HA1E,7
0.33270221842732073,0.3362206262483453,0,HA1E,8
0.32821319934264725,0.34325805395421005,1,HA1E,8
0.32535935076731526,0.3491307972202455,2,HA1E,8
0.3248671912160854,0.37006484015012675,3,HA1E,8
0.34695706975318985,0.3002201657458803,4,HA1E,8
