train,test,fold,cell,iteration
0.9711779681075163,0.8485667732841411,0,HUVEC,0
0.97628743294265,0.8704163742967277,1,HUVEC,0
0.9730899570955406,0.8466980740526069,2,HUVEC,0
0.9737885376615776,0.8531308446641599,3,HUVEC,0
0.972649599330536,0.8661023243890159,4,HUVEC,0
0.9712804286272002,0.8480368459987078,0,HUVEC,1
0.977335964828506,0.8748907385500097,1,HUVEC,1
0.9741272257474032,0.8404306191177425,2,HUVEC,1
0.9731436421333022,0.843871125079035,3,HUVEC,1
0.9721914283921009,0.8630997743033119,4,HUVEC,1
0.9702353646049522,0.8472056491894842,0,HUVEC,2
0.9760023145257761,0.8734139022601228,1,HUVEC,2
0.9742866947129609,0.8489336927847249,2,HUVEC,2
0.9722243992683668,0.8534450782469523,3,HUVEC,2
0.9733664851609987,0.865995762941118,4,HUVEC,2
0.972284975934765,0.8480707089958239,0,HUVEC,3
0.9779288837127206,0.8736881432392181,1,HUVEC,3
0.9755175565185326,0.8383129745167587,2,HUVEC,3
0.9739893272528913,0.850678064390352,3,HUVEC,3
0.9734528772798923,0.8643628370847386,4,HUVEC,3
0.97056675470815,0.8490863516846634,0,HUVEC,4
0.9779839909417989,0.8762615589845939,1,HUVEC,4
0.9742898118076968,0.8405280532039393,2,HUVEC,4
0.9715364722514013,0.852224254186746,3,HUVEC,4
0.9737561184654996,0.8674802714681848,4,HUVEC,4
0.9801588789605284,0.8333547996236531,0,HUVEC,5
0.9855706828898785,0.8659085489434727,1,HUVEC,5
0.9831720189270192,0.8285918380479134,2,HUVEC,5
0.980401258728669,0.8384309145905846,3,HUVEC,5
0.9812891992646569,0.8611073698676754,4,HUVEC,5
0.9878335146175933,0.7591886794808103,0,HUVEC,6
0.9910189349760509,0.7766184832274674,1,HUVEC,6
0.9904915921691424,0.7612731270326138,2,HUVEC,6
0.9896007013411713,0.7684477403551937,3,HUVEC,6
0.9886131951218233,0.7972401954372765,4,HUVEC,6
0.9907765429869912,0.7265822335729811,0,HUVEC,7
0.9927047554942102,0.7306932561588539,1,HUVEC,7
0.9935169161257822,0.7258267140643317,2,HUVEC,7
0.9923590562045901,0.7403687120448466,3,HUVEC,7
0.9912106213566586,0.755847131911638,4,HUVEC,7
0.9920144653566711,0.7350555722005785,0,HUVEC,8
0.9933124956951199,0.7387688212065928,1,HUVEC,8
0.9938024651327712,0.7520886713769,2,HUVEC,8
0.9935213487378236,0.7639251985143044,3,HUVEC,8
0.9919015645503253,0.7830253929785604,4,HUVEC,8
