train,test,fold,cell,iteration
0.9469184221164281,0.9334281774105422,0,VCAP,0
0.9484084079291291,0.9273094319118216,1,VCAP,0
0.948867538489722,0.9286941084228257,2,VCAP,0
0.949661092054336,0.9236529806812074,3,VCAP,0
0.9492640371452468,0.9348058678721162,4,VCAP,0
0.9472107989830247,0.9319822946181262,0,VCAP,1
0.9480215584395988,0.9261774208163986,1,VCAP,1
0.9486413486414318,0.9267389056816108,2,VCAP,1
0.9495551483757119,0.9211131227924678,3,VCAP,1
0.9479011180500692,0.9325362154653061,4,VCAP,1
0.9477940087989707,0.933648346227412,0,VCAP,2
0.9491601007745328,0.9274237123142179,1,VCAP,2
0.9482014413475424,0.9273207911266936,2,VCAP,2
0.9489813436009561,0.922417792993341,3,VCAP,2
0.9460135477281817,0.93083689904216,4,VCAP,2
0.9464830070757411,0.930833723994017,0,VCAP,3
0.9480889020746083,0.9268316960626348,1,VCAP,3
0.9484042739060785,0.9266617007542981,2,VCAP,3
0.9500994606451763,0.9231005218264361,3,VCAP,3
0.9477232793205719,0.9326422853698342,4,VCAP,3
0.9480744850673006,0.9347032694078874,0,VCAP,4
0.9484562835245718,0.9287076048772247,1,VCAP,4
0.9483828958702853,0.928076296722252,2,VCAP,4
0.9507270007066876,0.9242155066952601,3,VCAP,4
0.9494572649262636,0.9346866276749868,4,VCAP,4
0.9513718977270679,0.9355773177439038,0,VCAP,5
0.9520482721794845,0.9289367736097983,1,VCAP,5
0.952359747810333,0.9299598138229652,2,VCAP,5
0.9533382992327399,0.924768508632414,3,VCAP,5
0.9515266494427339,0.9358019403358209,4,VCAP,5
0.9262528046329552,0.881924958000344,0,VCAP,6
0.9273426526306339,0.8758019587314115,1,VCAP,6
0.9254585921410536,0.8739226056885725,2,VCAP,6
0.9275163852918005,0.8658418129046686,3,VCAP,6
0.9263108730944138,0.8800390666838412,4,VCAP,6
0.9127525974697024,0.8443373849028029,0,VCAP,7
0.9135186543092157,0.8426570634360342,1,VCAP,7
0.9118527152884937,0.8386473984491042,2,VCAP,7
0.9147741876840715,0.8358806481306571,3,VCAP,7
0.9134213946916281,0.8409402811236888,4,VCAP,7
0.917795663854294,0.8525602248242314,0,VCAP,8
0.9179160929993488,0.8511365150666172,1,VCAP,8
0.9177194261248174,0.8480418017475173,2,VCAP,8
0.919677945616185,0.8402738237810226,3,VCAP,8
0.917379579090366,0.8501725528691702,4,VCAP,8
