train,test,fold,cell,iteration
0.7596361294207087,0.8004427925121158,0,ASC,0
0.7737536186687219,0.7571541054233957,1,ASC,0
0.7766471090420413,0.7438171474925162,2,ASC,0
0.7612686924243375,0.7729255832670803,3,ASC,0
0.7748212185722667,0.7656996941372451,4,ASC,0
0.757032650488091,0.8004850203388918,0,ASC,1
0.767235410671508,0.7460628586302669,1,ASC,1
0.7651932490336621,0.7328806553868481,2,ASC,1
0.7653734250332771,0.7716437964285848,3,ASC,1
0.7649511524583625,0.7548419355114222,4,ASC,1
0.7521986904100723,0.8030191871109381,0,ASC,2
0.7701607380750832,0.7569000476019736,1,ASC,2
0.781648811109026,0.7432176595637519,2,ASC,2
0.7622654645023761,0.7748376379845285,3,ASC,2
0.7715950213482241,0.7575364830361744,4,ASC,2
0.7477665242243426,0.7924201708317719,0,ASC,3
0.7579833899511144,0.7407712875476751,1,ASC,3
0.7670161413361696,0.7304745085339858,2,ASC,3
0.7599364557891338,0.7647906990494673,3,ASC,3
0.7577123347840944,0.7473485717662486,4,ASC,3
0.7499167881499851,0.7954801534413108,0,ASC,4
0.7743428450720674,0.7588413976811275,1,ASC,4
0.7770914870179886,0.7485147305759322,2,ASC,4
0.7664984879400312,0.7818958865554734,3,ASC,4
0.7705796969333958,0.7480118699887899,4,ASC,4
0.7607387328023041,0.8045935444474905,0,ASC,5
0.7784514792922579,0.7674020462934237,1,ASC,5
0.7772106734397497,0.7480479244324255,2,ASC,5
0.7732777497939862,0.7844716774515894,3,ASC,5
0.7827692627097134,0.7683917803890195,4,ASC,5
0.5900098549887679,0.6431628302550108,0,ASC,6
0.6074131665642764,0.5686925772587084,1,ASC,6
0.6158524621649397,0.566238926249979,2,ASC,6
0.6049899347149672,0.6061734505459851,3,ASC,6
0.6039169660043967,0.6023513408978228,4,ASC,6
0.42820499423171576,0.45872086391216776,0,ASC,7
0.44438858001525117,0.40262118011231934,1,ASC,7
0.43602884529434344,0.38330114726545417,2,ASC,7
0.43768951067136974,0.42653437434761354,3,ASC,7
0.43357619044704665,0.44212935415192695,4,ASC,7
0.4617360951597622,0.4770612552979996,0,ASC,8
0.4744423907677212,0.4519213366194613,1,ASC,8
0.4929900875989712,0.3937372765541973,2,ASC,8
0.4779951943836593,0.4451322032281073,3,ASC,8
0.46247640342254015,0.47561411497190725,4,ASC,8
