train,test,fold,cell,iteration
0.9923869480508052,0.7774290039522735,0,HUVEC,0
0.9937263864765741,0.7724771292250804,1,HUVEC,0
0.9948097661321511,0.7903911930596605,2,HUVEC,0
0.9944793817984194,0.7956197919880121,3,HUVEC,0
0.992557609605953,0.8164815223155163,4,HUVEC,0
0.9927038411786925,0.7796601672059786,0,HUVEC,1
0.993981511825875,0.7713844855696224,1,HUVEC,1
0.9951846767466611,0.7902554438388085,2,HUVEC,1
0.9944825375229878,0.7952513672689487,3,HUVEC,1
0.9926142805476058,0.8151101986682892,4,HUVEC,1
0.9925774008175721,0.7789019938744652,0,HUVEC,2
0.9937951305085777,0.7712044352294918,1,HUVEC,2
0.9950208065804017,0.7909971348477582,2,HUVEC,2
0.9944418568243589,0.7952655916636164,3,HUVEC,2
0.9926358086791354,0.8178542251745987,4,HUVEC,2
0.9923260360752542,0.7790952079450446,0,HUVEC,3
0.9939953605893208,0.7737716154900975,1,HUVEC,3
0.9951663463808741,0.7909556046406894,2,HUVEC,3
0.9943803797777704,0.7950884617647276,3,HUVEC,3
0.9928428341850387,0.8179350277540072,4,HUVEC,3
0.9924759924647588,0.7783100836297847,0,HUVEC,4
0.9936797874217639,0.7731671946391444,1,HUVEC,4
0.9950223601597079,0.7900580170716851,2,HUVEC,4
0.9940670209982873,0.794926518162309,3,HUVEC,4
0.9925443666590609,0.8163192315977814,4,HUVEC,4
