train,test,shuffled X,fold,cell,iteration
0.2578635170103291,0.26942994643364204,0.2536920447895792,0,HA1E,0
0.2547783641825566,0.25206379445386673,0.21119317097484533,1,HA1E,0
0.2539631727747049,0.26090147355330867,0.20499062850642336,2,HA1E,0
0.25175122784041737,0.247801940054108,0.21537399718054154,3,HA1E,0
0.24604514472524103,0.25598664060091025,0.19284917842447946,4,HA1E,0
0.22077684896915548,0.22791307628854499,0.2505437771152266,0,HA1E,1
0.2251816414259703,0.22553833402804926,0.1942779373300254,1,HA1E,1
0.22141755608699676,0.22465557385029167,0.26153654774670493,2,HA1E,1
0.21739070827990697,0.21776326374565858,0.2352420218561176,3,HA1E,1
0.22180170933176246,0.22127250148271566,0.2392588607939137,4,HA1E,1
0.25615744596839574,0.27014521091113075,0.2287019441164472,0,HA1E,2
0.26124637467267764,0.2533216795087961,0.21389906182484902,1,HA1E,2
0.26347562289279747,0.2649838530878399,0.1949526806409104,2,HA1E,2
0.2541048286655371,0.2560057387561922,0.22163395808345585,3,HA1E,2
0.26983434039574,0.2852746520325868,0.24021208394615823,4,HA1E,2
0.26323544995010023,0.2688580717755749,0.23899555869013303,0,HA1E,3
0.2638007369756842,0.26478380036181626,0.2432801994007561,1,HA1E,3
0.2680807536826795,0.26386023712813234,0.22307536726572183,2,HA1E,3
0.26434809944649323,0.26244518968000535,0.23397863530062166,3,HA1E,3
0.26554769748099416,0.28329368558161344,0.23492625684594978,4,HA1E,3
0.32982022148606405,0.3418664834971661,0.2370954284541254,0,HA1E,4
0.3250514960170127,0.32242284575599167,0.20290801073172937,1,HA1E,4
0.3349344239604999,0.32588902229107564,0.214742661899559,2,HA1E,4
0.3241537649483271,0.34411712511407966,0.21894059696466758,3,HA1E,4
0.3375319524607721,0.33603351764132694,0.23551489302176154,4,HA1E,4
