train,test,shuffled X,fold,cell,iteration
0.302175306676804,0.317506761708068,0.2644343125506427,0,HT29,0
0.3126602855896024,0.3018796128718741,0.3170099927078341,1,HT29,0
0.3079652509085354,0.3106447156469784,0.2660595337356854,2,HT29,0
0.3057802910124786,0.3030897954658002,0.2500248512179999,3,HT29,0
0.3126886236344038,0.3132008336330176,0.269787490913826,4,HT29,0
0.3353830430483371,0.3489861182566115,0.2978318829101701,0,HT29,1
0.3483101983838922,0.3527908504350707,0.2602522867356396,1,HT29,1
0.3431912760090381,0.3333447826100903,0.2786554187729517,2,HT29,1
0.3404408776708603,0.3478898328057567,0.307743608693263,3,HT29,1
0.3445763805967808,0.3446323089704712,0.2773617646925099,4,HT29,1
0.368370522640993,0.3872116565448038,0.3088338823748037,0,HT29,2
0.37526641589365906,0.3738127672035633,0.24886627177874718,1,HT29,2
0.3765026946878202,0.3958522739767927,0.22972675910062293,2,HT29,2
0.3668069321217111,0.36914090913391434,0.29131121471271365,3,HT29,2
0.37611517345155404,0.36032805966738407,0.26644623223811187,4,HT29,2
0.395504352208225,0.4137977460862674,0.3284305649240298,0,HT29,3
0.3970201325759224,0.40015017637567607,0.2924170070137287,1,HT29,3
0.3983287535003218,0.41548916781555156,0.3069232110982508,2,HT29,3
0.3957700255027604,0.40778183505407717,0.2977079397137471,3,HT29,3
0.4010189863430953,0.3868521665477749,0.28433067838176873,4,HT29,3
0.3726370322960503,0.3980316573667886,0.27232430054446427,0,HT29,4
0.36547046745691586,0.3669520697211899,0.30377480438728205,1,HT29,4
0.35954473714039636,0.37802275880131575,0.283253011648161,2,HT29,4
0.3767339684836849,0.3670159826728114,0.2575826319359179,3,HT29,4
0.3855988910374827,0.3682631557017345,0.28970128423447106,4,HT29,4
