train,test,fold,cell,iteration
0.9492728793467935,0.8949546673462976,0,HEPG2,0
0.9494049113555499,0.8700912548067015,1,HEPG2,0
0.9501326978760258,0.8827547395080018,2,HEPG2,0
0.9480758744632594,0.8870681190356537,3,HEPG2,0
0.9485071182386786,0.8826376474773212,4,HEPG2,0
0.9485943659454994,0.8960288041638703,0,HEPG2,1
0.9492698864292766,0.8691996856782238,1,HEPG2,1
0.9498380298776075,0.8779648969982007,2,HEPG2,1
0.9482107304878193,0.8845115199788933,3,HEPG2,1
0.9489912724668073,0.8798687021697904,4,HEPG2,1
0.9477773024114449,0.8951448796914216,0,HEPG2,2
0.9493688247428107,0.8716076033889515,1,HEPG2,2
0.9500094826608002,0.8814829495862369,2,HEPG2,2
0.9476512970184902,0.8832470306175517,3,HEPG2,2
0.947692150662867,0.8813223789187439,4,HEPG2,2
0.947843175431601,0.8934098795568808,0,HEPG2,3
0.948933789458299,0.8675009682650349,1,HEPG2,3
0.9501051698439539,0.8768144884829145,2,HEPG2,3
0.9465045688220792,0.8821833865193949,3,HEPG2,3
0.9476393050989598,0.8769078581861769,4,HEPG2,3
0.9488833536157752,0.8976165682951052,0,HEPG2,4
0.9505784119586307,0.8729979660147318,1,HEPG2,4
0.9509104781351139,0.8828079193323737,2,HEPG2,4
0.9482312574602759,0.8882111149150546,3,HEPG2,4
0.9494620320634615,0.8841645716964135,4,HEPG2,4
0.9331211008768071,0.8823301024591383,0,HEPG2,5
0.9351416188857331,0.8535935028828073,1,HEPG2,5
0.9351090341585822,0.8616095214369668,2,HEPG2,5
0.9325731911394882,0.8704322605416017,3,HEPG2,5
0.9335446777244827,0.8667335484151963,4,HEPG2,5
0.9037738469882367,0.7891713064483954,0,HEPG2,6
0.9046211570203969,0.7492369302800004,1,HEPG2,6
0.9034725060339305,0.7715167146693064,2,HEPG2,6
0.9009909134546223,0.7735826034053341,3,HEPG2,6
0.9027335174437412,0.7721091953809291,4,HEPG2,6
0.8915372540394749,0.7235707409390808,0,HEPG2,7
0.891164353764389,0.6889861887617681,1,HEPG2,7
0.8911058472616882,0.722425558892095,2,HEPG2,7
0.8888466932818967,0.7077874219036904,3,HEPG2,7
0.8907985282151969,0.7100258726308102,4,HEPG2,7
0.9003826387695435,0.76712480313021,0,HEPG2,8
0.9001747709971251,0.7191426999889863,1,HEPG2,8
0.8998921575491499,0.7478091960814861,2,HEPG2,8
0.8983221396836943,0.7439075084909788,3,HEPG2,8
0.899370374257731,0.742293937643074,4,HEPG2,8
