train,test,fold,cell,iteration
0.9509519384281808,0.86705048666654,0,A549,0
0.9505451015102488,0.8823196323587492,1,A549,0
0.9472781530015337,0.8758626582258131,2,A549,0
0.951137695674291,0.8576699997575952,3,A549,0
0.9480134598294312,0.8839728440715786,4,A549,0
0.9506369549208666,0.864682422784933,0,A549,1
0.9502673777683059,0.8820892799715853,1,A549,1
0.9482801391729874,0.878255612122243,2,A549,1
0.9523804821359703,0.8566336287892461,3,A549,1
0.9490389938893664,0.8838842098218798,4,A549,1
0.9502382118827934,0.8667307538668625,0,A549,2
0.9508677398843342,0.8808103245441965,1,A549,2
0.9474920694308571,0.8803711890166539,2,A549,2
0.9512676805117543,0.854061369767271,3,A549,2
0.9488526778508568,0.8856075615763188,4,A549,2
0.9516717604251981,0.8627906808593673,0,A549,3
0.9517789665255363,0.8748674593258079,1,A549,3
0.9484663141690828,0.8767255184250062,2,A549,3
0.9512555093215305,0.8526923367555417,3,A549,3
0.9496591504914267,0.8801164800135366,4,A549,3
0.9518111318463873,0.8682269132226803,0,A549,4
0.9519042422726169,0.8854587091277116,1,A549,4
0.94851553463369,0.887996674046061,2,A549,4
0.9517299858974311,0.8592220479768551,3,A549,4
0.950630245825369,0.8868106944314094,4,A549,4
0.936523750820247,0.8488734475535784,0,A549,5
0.935127274820758,0.8668101687621538,1,A549,5
0.9322659800955763,0.8519611271011411,2,A549,5
0.9367723315517116,0.8367458466962387,3,A549,5
0.9340076373303957,0.8681409064672754,4,A549,5
0.9058592784745962,0.744337958597967,0,A549,6
0.9054692509032936,0.7629054952107441,1,A549,6
0.9013805775317845,0.7683546678333609,2,A549,6
0.9061249099583852,0.7302281096914489,3,A549,6
0.9033126543290222,0.7691833875781856,4,A549,6
0.8956275532325544,0.6912009323364596,0,A549,7
0.8963419624270358,0.7036965038803901,1,A549,7
0.8892086330733404,0.7101303135473603,2,A549,7
0.8952772133206701,0.6740091828337913,3,A549,7
0.8924372782038572,0.7138359116236332,4,A549,7
0.9034772368392114,0.7154583216753101,0,A549,8
0.9041250910731218,0.7453593355674307,1,A549,8
0.8983457522871398,0.7438291042986813,2,A549,8
0.9038010902285639,0.7098921665889887,3,A549,8
0.9018113323057395,0.73859347358914,4,A549,8
