train,test,fold,cell,iteration
0.9717111390848381,0.9407183333947555,0,U2OS,0
0.9697916950900813,0.9387820056406586,1,U2OS,0
0.9720915697809249,0.9395967698728982,2,U2OS,0
0.9723101421242963,0.9370164886182686,3,U2OS,0
0.9715908205420787,0.9420432482329617,4,U2OS,0
0.9725686585402695,0.9427161472599586,0,U2OS,1
0.9709707093981395,0.9422791732253446,1,U2OS,1
0.9728864826830085,0.9407948544503602,2,U2OS,1
0.9729788558880607,0.9382370052483394,3,U2OS,1
0.9720246004412514,0.9439050611339449,4,U2OS,1
0.9719072183918264,0.9417786981855572,0,U2OS,2
0.9695814377585077,0.9402023159869615,1,U2OS,2
0.9729463158652079,0.9402648125658835,2,U2OS,2
0.9723177099816824,0.9354815345012786,3,U2OS,2
0.9726180718346777,0.9416067928945355,4,U2OS,2
0.972406143556398,0.9430261984351959,0,U2OS,3
0.9710218503225199,0.9424787647170281,1,U2OS,3
0.9728944366246417,0.9416334413234595,2,U2OS,3
0.9724723486110791,0.9373392748274529,3,U2OS,3
0.9719891260753901,0.9437201018484682,4,U2OS,3
0.9731781671347439,0.9449349387115582,0,U2OS,4
0.971089214554335,0.9449120431913074,1,U2OS,4
0.9735726447622545,0.9441430889847542,2,U2OS,4
0.9732265228162019,0.9401115117528014,3,U2OS,4
0.9736985836181103,0.9456977893864339,4,U2OS,4
0.9654125419375104,0.9361048023584893,0,U2OS,5
0.9634757178505526,0.9348322579998056,1,U2OS,5
0.9652220418947524,0.9325187065922822,2,U2OS,5
0.965667837257757,0.9299742786273292,3,U2OS,5
0.9649052672351848,0.9365485643589666,4,U2OS,5
0.94834095585135,0.8986374008455433,0,U2OS,6
0.9465730869210787,0.8941087275047765,1,U2OS,6
0.9496175835297883,0.8965846096042729,2,U2OS,6
0.9492490015735526,0.8940271442919526,3,U2OS,6
0.9478753884937349,0.8983488897955918,4,U2OS,6
0.9400974139850106,0.8786932551583425,0,U2OS,7
0.9383758460266844,0.8733119966765399,1,U2OS,7
0.9409268674193545,0.8750697254028053,2,U2OS,7
0.9412735769739822,0.8709836494254742,3,U2OS,7
0.9412018437387122,0.8756999110724722,4,U2OS,7
0.9389628874553828,0.8713111756143987,0,U2OS,8
0.9358975613401963,0.8668658717058686,1,U2OS,8
0.9384576762825079,0.8707961152074211,2,U2OS,8
0.9392776443497688,0.8628579138431952,3,U2OS,8
0.9392425479895179,0.8676745954627236,4,U2OS,8
