train,test,fold,cell,iteration
0.7016116915275719,0.6525997179303278,0,A549,0
0.6878395928553327,0.694260648886334,1,A549,0
0.679214998308354,0.7021471967491719,2,A549,0
0.7053817358736827,0.6437176657010664,3,A549,0
0.6929048570097341,0.708423815084542,4,A549,0
0.6888606790954017,0.637129975186409,0,A549,1
0.6736980320950692,0.6843504667604325,1,A549,1
0.6567752394848516,0.6928253899035521,2,A549,1
0.6823015133370236,0.63416377141384,3,A549,1
0.6720028588968372,0.6826280999100867,4,A549,1
0.6904524470935707,0.6449331392744924,0,A549,2
0.6756700876945365,0.6943693374793007,1,A549,2
0.6667846909200463,0.6978927217559743,2,A549,2
0.6922972779476537,0.6306188651829524,3,A549,2
0.6849256662001297,0.6950022795386894,4,A549,2
0.6592245455976892,0.6155332794389442,0,A549,3
0.651182267737568,0.6723034973860587,1,A549,3
0.6487645983106298,0.6771214480559793,2,A549,3
0.6715436579908503,0.6098577092114066,3,A549,3
0.6588494435275657,0.6752785542118442,4,A549,3
0.7053490858371696,0.6484367548861621,0,A549,4
0.6869373452347729,0.7073171245836056,1,A549,4
0.6848200593913102,0.7203744305746866,2,A549,4
0.7062672942836916,0.6495987703571391,3,A549,4
0.6904424192910373,0.7044437035314994,4,A549,4
0.7313277630588351,0.6886687889835366,0,A549,5
0.7196736167102258,0.7321104630654706,1,A549,5
0.7068457229633682,0.7252011156562586,2,A549,5
0.7272599998941287,0.6782445067316987,3,A549,5
0.7166431207269013,0.7350547589666925,4,A549,5
0.5000986989327668,0.4370197654019639,0,A549,6
0.4858979300018841,0.5022282753767179,1,A549,6
0.4658237074851615,0.5150015098180222,2,A549,6
0.5006264922302162,0.439530406195321,3,A549,6
0.48476223822090575,0.5046851949683903,4,A549,6
0.2830807513800633,0.24831281161843125,0,A549,7
0.27945734574980063,0.2923807357495415,1,A549,7
0.2704266516666858,0.3165893133139465,2,A549,7
0.3019014880644423,0.2505932489844446,3,A549,7
0.29352304498059945,0.3123227616996556,4,A549,7
0.35005580316028206,0.2984194366100884,0,A549,8
0.30525300503907404,0.3635474929171918,1,A549,8
0.33423805902395815,0.370545779700458,2,A549,8
0.35971857165741766,0.3312080184400652,3,A549,8
0.34780816936956915,0.32061262719675315,4,A549,8
