train,test,fold,cell,iteration
0.9527052123641879,0.8963398746077156,0,HCC515,0
0.9528526633720453,0.8951196594092787,1,HCC515,0
0.9544732701153105,0.8982904518108412,2,HCC515,0
0.9543119988886687,0.8952643066261711,3,HCC515,0
0.9511221023727482,0.9178683733839357,4,HCC515,0
0.9525265685573425,0.8955777612950938,0,HCC515,1
0.9529959678817812,0.8922899564610989,1,HCC515,1
0.9537687485496059,0.8954560344357967,2,HCC515,1
0.9544337723904304,0.8974200714981635,3,HCC515,1
0.9504435718547664,0.9167050737353596,4,HCC515,1
0.9519494353948192,0.8938552428172121,0,HCC515,2
0.9518591081483271,0.8906143744758065,1,HCC515,2
0.9538373503074169,0.8944227508837584,2,HCC515,2
0.9531004044381604,0.8952809988177222,3,HCC515,2
0.9499400863146676,0.9140562058547963,4,HCC515,2
0.9516359766257998,0.891145151125118,0,HCC515,3
0.9526822229345986,0.8916152544310616,1,HCC515,3
0.9529744857589765,0.8921964725038602,2,HCC515,3
0.9531904269152975,0.8915816257138838,3,HCC515,3
0.9501618691903737,0.9138650346250705,4,HCC515,3
0.9525489384894338,0.8976080193726693,0,HCC515,4
0.953448123011021,0.8953314207023368,1,HCC515,4
0.9545310653539643,0.8960012282690197,2,HCC515,4
0.9544662376992157,0.8994641694560854,3,HCC515,4
0.9510590292129235,0.9177180186562178,4,HCC515,4
0.9405726017570984,0.8834122139629477,0,HCC515,5
0.941669533026356,0.8809559650034552,1,HCC515,5
0.9420033530539809,0.8830613396511597,2,HCC515,5
0.9428185621131149,0.8834440157157029,3,HCC515,5
0.9382900722433729,0.9060008542682068,4,HCC515,5
0.9061969251768063,0.7980755967013098,0,HCC515,6
0.9077391535146295,0.7818437985854084,1,HCC515,6
0.9091891983740235,0.785890148466929,2,HCC515,6
0.9103312490142417,0.7925046336237208,3,HCC515,6
0.9047925315660935,0.8231085487947267,4,HCC515,6
0.8883024424273978,0.7558478783928528,0,HCC515,7
0.8917976419086215,0.718703718777227,1,HCC515,7
0.8931231032812497,0.7288204486287815,2,HCC515,7
0.894620786419354,0.740012857471473,3,HCC515,7
0.8891008021229568,0.7671682163789819,4,HCC515,7
0.8959468365418443,0.7779218028873516,0,HCC515,8
0.8983643982516187,0.7352627937712181,1,HCC515,8
0.9015559499621901,0.7343104591495784,2,HCC515,8
0.9007946556437942,0.7536365361677109,3,HCC515,8
0.8970495339794502,0.7746392017010946,4,HCC515,8
