train,test,fold,cell,iteration
0.8075282738298282,0.8231239280857884,0,VCAP,0
0.81567936306783,0.8022020880722336,1,VCAP,0
0.8198143866478866,0.8095065092590811,2,VCAP,0
0.8159561825649708,0.8012544065987774,3,VCAP,0
0.8087442611604143,0.829315463880107,4,VCAP,0
0.8054461536537462,0.8204848506963822,0,VCAP,1
0.811192615699708,0.7957393853650381,1,VCAP,1
0.8142628909911811,0.8067481435464587,2,VCAP,1
0.8074834701547433,0.7928122374202153,3,VCAP,1
0.8051327841349176,0.8251821525494152,4,VCAP,1
0.8104900353797433,0.8214885578853113,0,VCAP,2
0.8171873379622385,0.80238030427107,1,VCAP,2
0.8157219077979272,0.8058273515907963,2,VCAP,2
0.8138817403404182,0.799352308153725,3,VCAP,2
0.8108810989334496,0.8304796742851192,4,VCAP,2
0.7926860452963,0.8166265881528121,0,VCAP,3
0.801945509070945,0.7850916302174393,1,VCAP,3
0.8024198282636519,0.7930922394429154,2,VCAP,3
0.8035756823755107,0.7901495800677281,3,VCAP,3
0.7958112674721263,0.8114287751557152,4,VCAP,3
0.8155232932663077,0.8322382208826794,0,VCAP,4
0.8243879510878507,0.8119856541289008,1,VCAP,4
0.8251835336172523,0.8106576338342335,2,VCAP,4
0.8233743925528775,0.8108561657230513,3,VCAP,4
0.8158962762614983,0.8321541196597518,4,VCAP,4
0.8259072832651714,0.8412469860213709,0,VCAP,5
0.8360979901366524,0.8270364318076124,1,VCAP,5
0.8307358569681161,0.8208611382627611,2,VCAP,5
0.829460330858952,0.8173427031968845,3,VCAP,5
0.8274537491408925,0.8415376732494559,4,VCAP,5
0.6181413626980927,0.6448266399441227,0,VCAP,6
0.6283178091870802,0.6071796474915768,1,VCAP,6
0.624148477761769,0.6119125781382247,2,VCAP,6
0.6287970166139976,0.6165472493770854,3,VCAP,6
0.6171255245662639,0.6357913709947984,4,VCAP,6
0.42581490345616335,0.4275364551776166,0,VCAP,7
0.42925134497460893,0.4093635002591428,1,VCAP,7
0.4350172266579158,0.4216492182969064,2,VCAP,7
0.4172617131780374,0.43204214854574297,3,VCAP,7
0.4292079743298255,0.42756665965027846,4,VCAP,7
0.39696248668941025,0.4226549378369693,0,VCAP,8
0.4024016655673016,0.3733251285898037,1,VCAP,8
0.36802124029917826,0.3554628584823898,2,VCAP,8
0.35622067327644874,0.3738860826347617,3,VCAP,8
0.37675662581210156,0.3847743719839657,4,VCAP,8
