fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
0,0.7933322589575772,0.9716315819648034,0.6437835820923218,FlowTransOP
0,0.0016830641632726497,0.0020682609616901344,-0.011918296508245633,permuted_both
0,0.0008481108092658121,0.0010360663106642153,-0.004521713669709283,permuted_human
0,0.7962299044616838,0.9753851410596309,0.676683039447862,permuted_mouse
