fold,direction,model_type,space,feature_set,comparison,n_source,n_target,n_features,centroid_euclidean,centroid_cosine,centroid_pearson,centroid_spearman,random_repeat,background_n,latent_space
2,h2m,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,5.120270729064941,0.06665071845054626,0.06690964847803116,0.09154745096187958,,,
2,h2m,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,26.83642578125,-0.6566911339759827,-0.6566956639289856,-0.6685955399343106,,,
2,m2h,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,2.4330289363861084,-0.1480339765548706,-0.15064743161201477,-0.14794763735823577,,,
2,m2h,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,15.519906044006348,-0.5582574605941772,-0.5578126907348633,-0.5274517987319899,,,
2,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.7087409496307373,-0.2607913017272949,-0.2606161832809448,-0.26934148298829264,0.0,1000.0,normal_target_space
2,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,5.143502712249756,-0.5142671465873718,-0.5143302083015442,-0.5015243946052346,0.0,1000.0,normal_target_space
2,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.18575258553028107,0.999957263469696,0.9999574422836304,0.9998892243451094,0.0,1000.0,permuted_target_space
2,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,26.916400909423828,-0.6579850316047668,-0.6579923629760742,-0.6699754523294538,0.0,1000.0,permuted_target_space
2,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.0697143077850342,0.8411535620689392,0.842047929763794,0.8518707763987594,0.0,1000.0,normal_target_space
2,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.316972017288208,-0.0772453248500824,-0.07797615230083466,-0.07045510465661871,0.0,1000.0,normal_target_space
2,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.13597334921360016,0.9999815821647644,0.9999815225601196,0.9999485013904623,0.0,1000.0,permuted_target_space
2,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,15.415179252624512,-0.5574646592140198,-0.5570148229598999,-0.5270878215802063,0.0,1000.0,permuted_target_space
