fold,direction,model_type,space,feature_set,comparison,n_source,n_target,n_features,centroid_euclidean,centroid_cosine,centroid_pearson,centroid_spearman,random_repeat,background_n,latent_space
0,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.177913665771484,-0.062402110546827316,-0.062252648174762726,-0.0676744479635161,2.0,1000.0,normal_target_space
0,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2641456723213196,0.9999341368675232,0.9999349117279053,0.9999017413682608,2.0,1000.0,permuted_target_space
0,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,21.33281707763672,0.41146960854530334,0.4089290499687195,0.43904933924422934,2.0,1000.0,permuted_target_space
0,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.0238349437713623,0.9716455936431885,0.9716489911079407,0.9588767509527243,2.0,1000.0,normal_target_space
0,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,5.507343292236328,-0.0012500021839514375,-0.0011785738170146942,-0.003775760033645758,2.0,1000.0,normal_target_space
0,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.12201372534036636,0.9999778866767883,0.9999778270721436,0.9999518988681749,2.0,1000.0,permuted_target_space
0,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.47412109375,-0.6487268209457397,-0.6477189064025879,-0.6576791758219751,2.0,1000.0,permuted_target_space
0,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.343733549118042,0.13553592562675476,0.13534356653690338,0.13541478911319393,3.0,1000.0,normal_target_space
0,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.316897869110107,-0.21547426283359528,-0.21542371809482574,-0.22039732965404382,3.0,1000.0,normal_target_space
0,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.23456472158432007,0.9999452829360962,0.999946117401123,0.999920874532221,3.0,1000.0,permuted_target_space
0,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,21.330066680908203,0.41075316071510315,0.40821874141693115,0.43827578721346755,3.0,1000.0,permuted_target_space
0,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.5847203731536865,0.961627721786499,0.9616551995277405,0.9414732607775146,3.0,1000.0,normal_target_space
0,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.304293155670166,-0.022961659356951714,-0.022738508880138397,-0.03342107766562524,3.0,1000.0,normal_target_space
0,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11390987038612366,0.999983012676239,0.9999829530715942,0.9999588726382166,3.0,1000.0,permuted_target_space
0,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.46843147277832,-0.6480901837348938,-0.6470829248428345,-0.6571052703104794,3.0,1000.0,permuted_target_space
0,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.4290006160736084,0.0036395241040736437,0.0031285174190998077,0.0034178625788214823,4.0,1000.0,normal_target_space
0,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.2521891593933105,-0.13646362721920013,-0.13636358082294464,-0.14144602731142927,4.0,1000.0,normal_target_space
0,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.27392303943634033,0.9999281764030457,0.9999290704727173,0.9998969133736166,4.0,1000.0,permuted_target_space
0,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,21.32505226135254,0.411916583776474,0.4093732237815857,0.43941903846373925,4.0,1000.0,permuted_target_space
0,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.5665135383605957,0.9727720022201538,0.9727888107299805,0.9603199637220906,4.0,1000.0,normal_target_space
0,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.063779354095459,-0.018439289182424545,-0.018268756568431854,-0.025592305535528322,4.0,1000.0,normal_target_space
0,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.12673397362232208,0.9999739527702332,0.9999738931655884,0.999949484870853,4.0,1000.0,permuted_target_space
0,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.480865478515625,-0.6490160822868347,-0.64800626039505,-0.6579014423902221,4.0,1000.0,permuted_target_space
0,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.331725597381592,0.14878302812576294,0.14808368682861328,0.1346232662134789,5.0,1000.0,normal_target_space
0,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.29514741897583,-0.20765075087547302,-0.2075246423482895,-0.19873054139343793,5.0,1000.0,normal_target_space
0,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.252128928899765,0.999936044216156,0.9999368786811829,0.9999050494386652,5.0,1000.0,permuted_target_space
0,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,21.324674606323242,0.41116517782211304,0.408625066280365,0.43882465867866016,5.0,1000.0,permuted_target_space
0,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.648829221725464,0.9779857397079468,0.9779918193817139,0.9687813819651869,5.0,1000.0,normal_target_space
0,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,5.77064323425293,0.025551775470376015,0.025667458772659302,0.02511960909694327,5.0,1000.0,normal_target_space
0,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11791098862886429,0.9999796748161316,0.9999797344207764,0.999953865828956,5.0,1000.0,permuted_target_space
0,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.47407341003418,-0.6483465433120728,-0.6473408937454224,-0.6573520344811802,5.0,1000.0,permuted_target_space
0,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.352330446243286,0.0970974713563919,0.09639444947242737,0.10898277013881735,6.0,1000.0,normal_target_space
0,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.091828346252441,0.0925273597240448,0.09273765981197357,0.07953486384339846,6.0,1000.0,normal_target_space
0,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2676888406276703,0.9999319911003113,0.9999330043792725,0.9998997744074798,6.0,1000.0,permuted_target_space
0,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,21.33001708984375,0.41162732243537903,0.40908563137054443,0.4392585523454756,6.0,1000.0,permuted_target_space
0,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.9156999588012695,0.9760715961456299,0.9760727882385254,0.965083048660464,6.0,1000.0,normal_target_space
0,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,5.520864963531494,0.018549654632806778,0.01859384775161743,0.018646251759535826,6.0,1000.0,normal_target_space
0,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.1272421032190323,0.9999747276306152,0.9999746084213257,0.99994912724162,6.0,1000.0,permuted_target_space
0,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.47642707824707,-0.6490727066993713,-0.6480634212493896,-0.6579294268776965,6.0,1000.0,permuted_target_space
0,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.4227216243743896,-0.04589362069964409,-0.04720407724380493,-0.027574018522333228,7.0,1000.0,normal_target_space
0,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.0984039306640625,0.08015298843383789,0.08050092309713364,0.06609605134411371,7.0,1000.0,normal_target_space
0,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.26301905512809753,0.9999366998672485,0.9999375343322754,0.9999064799555968,7.0,1000.0,permuted_target_space
0,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,21.339176177978516,0.41135233640670776,0.4088130593299866,0.4389011913345007,7.0,1000.0,permuted_target_space
0,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.0991709232330322,0.9775968790054321,0.9775974750518799,0.9680064888248019,7.0,1000.0,normal_target_space
0,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,5.35425329208374,-0.0030831831973046064,-0.0030610840767621994,-0.003280801175312711,7.0,1000.0,normal_target_space
0,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.13530947268009186,0.9999709725379944,0.9999707937240601,0.9999452827273665,7.0,1000.0,permuted_target_space
0,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.474742889404297,-0.6493052840232849,-0.6482957601547241,-0.6580943833613715,7.0,1000.0,permuted_target_space
0,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.315378427505493,0.17373622953891754,0.17281897366046906,0.16148900004005448,8.0,1000.0,normal_target_space
0,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.295675754547119,-0.3290919363498688,-0.32901591062545776,-0.33366709081493684,8.0,1000.0,normal_target_space
0,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.24729380011558533,0.9999435544013977,0.9999441504478455,0.999916582981426,8.0,1000.0,permuted_target_space
0,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,21.343233108520508,0.41079556941986084,0.4082600176334381,0.4383782479886931,8.0,1000.0,permuted_target_space
0,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.5048460960388184,0.9836372137069702,0.9836536645889282,0.9750735106888224,8.0,1000.0,normal_target_space
0,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.726527690887451,0.0744161456823349,0.07424774765968323,0.08821854865474188,8.0,1000.0,normal_target_space
0,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.14094874262809753,0.9999697208404541,0.9999697208404541,0.9999453721346747,8.0,1000.0,permuted_target_space
0,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.468338012695312,-0.6495828628540039,-0.6485707759857178,-0.65824405119534,8.0,1000.0,permuted_target_space
0,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.3718605041503906,0.07290079444646835,0.0717681497335434,0.07944930104942723,9.0,1000.0,normal_target_space
0,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,4.154146194458008,-0.011450297199189663,-0.011173184961080551,-0.017741181578375162,9.0,1000.0,normal_target_space
0,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.26943835616111755,0.9999335408210754,0.9999344944953918,0.9999015625536444,9.0,1000.0,permuted_target_space
0,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,21.337217330932617,0.4115642309188843,0.40902358293533325,0.439138657145146,9.0,1000.0,permuted_target_space
0,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.2485885620117188,0.976879894733429,0.9768807888031006,0.9658871779906387,9.0,1000.0,normal_target_space
0,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,5.187427043914795,0.006905285641551018,0.006845049560070038,0.009618438218834758,9.0,1000.0,normal_target_space
0,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.13305220007896423,0.9999719262123108,0.9999719262123108,0.9999446568762088,9.0,1000.0,permuted_target_space
0,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.475664138793945,-0.6492173671722412,-0.6482092142105103,-0.6580740879024044,9.0,1000.0,permuted_target_space
