fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
2,0.7993104825934552,0.9793584552410166,0.7115268321857363,FlowTransOP
2,0.0016019854832777076,0.001963109835560268,-0.008133703650871578,permuted_both
2,0.0013987335307256196,0.0017138033129255538,-0.0051588474594648735,permuted_human
2,0.808128763086958,0.9909270064981245,0.7752061014423378,permuted_mouse
