fold,direction,tissue,feature_set,model_type,comparison,n_source,n_target,n_features,mmd,random_repeat
1,h2m,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16632109880447388,9.0
1,h2m,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5623071789741516,9.0
1,h2m,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1978183388710022,9.0
1,h2m,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5626261234283447,9.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_liver_target,10000,10000,29477,1.385923981666565,
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_liver_target,10000,10000,15666,1.383768916130066,
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075487732887268,0.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991888642311096,0.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075470447540283,1.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599189043045044,1.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075450778007507,2.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991957783699036,2.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075463891029358,3.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991886258125305,3.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075447201728821,4.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599184513092041,4.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075472831726074,5.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991846919059753,5.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075471043586731,6.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599187970161438,6.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075478792190552,7.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991871356964111,7.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075491905212402,8.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991900563240051,8.0
1,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6075472831726074,9.0
1,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599189043045044,9.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_liver_target,10000,10000,29477,0.4005112648010254,
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_liver_target,10000,10000,15666,0.4396117925643921,
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895415782928467,0.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6267132759094238,0.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895697116851807,1.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6266763210296631,1.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895458102226257,2.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.626680314540863,2.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895768642425537,3.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.626714289188385,3.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895613074302673,4.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6267023086547852,4.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895545125007629,5.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6266852021217346,5.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895583271980286,6.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6266763210296631,6.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895696520805359,7.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6267042756080627,7.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895350813865662,8.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6267003417015076,8.0
1,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6895697116851807,9.0
1,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6266632676124573,9.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,29477,1.3592486381530762,
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,15666,1.3605815172195435,
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551322102546692,0.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544523596763611,0.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551321506500244,1.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544516444206238,1.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551314353942871,2.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544534921646118,2.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551325678825378,3.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544522404670715,3.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551310777664185,4.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544514060020447,4.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551319718360901,5.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544523596763611,5.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551305413246155,6.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.554449737071991,6.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551304221153259,7.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544518232345581,7.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551307797431946,8.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544504523277283,8.0
1,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5551306009292603,9.0
1,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5544536113739014,9.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_liver_target,10000,10000,37933,0.29015862941741943,
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_liver_target,10000,10000,15666,0.3112001419067383,
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.048652052879333496,0.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6284950971603394,0.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06717371940612793,0.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268338561058044,0.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.047429561614990234,1.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285262107849121,1.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0655900239944458,1.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268849968910217,1.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04761207103729248,2.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285297274589539,2.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0658731460571289,2.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268719434738159,2.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04892456531524658,3.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285271644592285,3.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06741464138031006,3.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268807649612427,3.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04924046993255615,4.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285175085067749,4.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06811773777008057,4.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268544793128967,4.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04889559745788574,5.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285028457641602,5.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06731534004211426,5.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268495321273804,5.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04827678203582764,6.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6284968256950378,6.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06660819053649902,6.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268336176872253,6.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04750204086303711,7.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285181045532227,7.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06561243534088135,7.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268641352653503,7.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04815268516540527,8.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285044550895691,8.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06655013561248779,8.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268523931503296,8.0
1,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04638063907623291,9.0
1,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6285171508789062,9.0
1,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06412744522094727,9.0
1,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6268503665924072,9.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_liver_target,10000,10000,37933,1.2488782405853271,
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_liver_target,10000,10000,15666,1.2301061153411865,
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232419013977051,0.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.588390052318573,0.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232406497001648,1.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883851051330566,1.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232413649559021,2.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883944630622864,2.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232351660728455,3.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883910655975342,3.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232457756996155,4.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883866548538208,4.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232334971427917,5.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883910655975342,5.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232396960258484,6.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883957743644714,6.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232381463050842,7.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5884073376655579,7.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6232396960258484,8.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883908867835999,8.0
1,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.623241126537323,9.0
1,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5883955359458923,9.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,37933,0.2912251949310303,
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,15666,0.3117642402648926,
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6161051988601685,0.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6983843445777893,0.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.616078794002533,1.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6983854174613953,1.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6160964369773865,2.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6983877420425415,2.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.616100549697876,3.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6984115839004517,3.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6161021590232849,4.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6983906626701355,4.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6160760521888733,5.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.698407769203186,5.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6161113977432251,6.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6983981728553772,6.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6160978078842163,7.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.698388934135437,7.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6161044239997864,8.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6984152793884277,8.0
1,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6161144971847534,9.0
1,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6984058618545532,9.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_liver_target,10000,10000,37933,1.2190792560577393,
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_liver_target,10000,10000,15666,1.209049105644226,
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.634050726890564,0.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359094977378845,0.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6340516805648804,1.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359091401100159,1.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.634050726890564,2.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359086036682129,2.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6340500712394714,3.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359099745750427,3.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6340502500534058,4.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359089016914368,4.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6340506672859192,5.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359089016914368,5.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6340501308441162,6.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359090209007263,6.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6340517401695251,7.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.635909378528595,7.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6340504288673401,8.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359092593193054,8.0
1,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6340509653091431,9.0
1,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6359100341796875,9.0
