fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
6,0.7229428986228794,0.9267388580717417,0.5305789898408153,FlowTransOP
6,0.0017767903336128271,0.002268995989697151,-0.003252942961195662,permuted_both
6,0.7525934244551468,0.9640324211025674,0.6597539469580178,permuted_human
6,0.00233416268007081,0.002987667895851754,-0.008874952758867802,permuted_mouse
