fold,direction,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
1,h2m,70611,15666,0.5899003148078918,0.801504373550415,0.25408703088760376,FlowTransOP
1,h2m,70611,15666,-0.006498074624687433,-0.008672146126627922,0.02258838713169098,permuted_both
1,h2m,70611,15666,0.6549950242042542,0.873582124710083,0.3252825140953064,permuted_human
1,h2m,70611,15666,-0.0067382920533418655,-0.009000292047858238,0.021701697260141373,permuted_mouse
