fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
3,0.7575534162540775,0.9675217569140084,0.6709748895609808,FlowTransOP
3,-0.0063088905614437476,-0.00807464921360608,-0.00335168107666472,permuted_both
3,0.763295771461528,0.9770082183748379,0.632277151963755,permuted_human
3,-0.0018382308654317434,-0.00235314468774435,-0.00301142926177795,permuted_mouse
