fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
8,0.7968276289779038,0.9758306965960564,0.70926914537057,FlowTransOP
8,-0.002468751451715549,-0.003026552929127486,-0.0014211194923402452,permuted_both
8,-0.0012161255167645471,-0.0014909172140177012,-0.0050784993791213266,permuted_human
8,0.8033262018786342,0.984308932794391,0.7387613654864602,permuted_mouse
