fold,direction,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
7,h2m,70610,15666,0.5581653714179993,0.7601964473724365,0.21744580566883087,FlowTransOP
7,h2m,70610,15666,0.0033934370148926973,0.00470364885404706,-0.0035222405567765236,permuted_both
7,h2m,70610,15666,0.6402906179428101,0.8535540103912354,0.07819987088441849,permuted_human
7,h2m,70610,15666,0.0037082042545080185,0.005040278658270836,-0.002217012457549572,permuted_mouse
