fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
7,0.7278897262243489,0.9298449288399472,0.5321521679301133,FlowTransOP
7,0.0037038523358555635,0.004744448806310701,-0.0004667970880554859,permuted_both
7,0.7555697921296951,0.9671029351219402,0.6961659538956427,permuted_human
7,0.0014512226361231904,0.0018629339924028817,-0.006907049714824042,permuted_mouse
