fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
8,0.7095756461009858,0.9069372642513204,0.5468984253826409,FlowTransOP
8,0.004650615616288707,0.005953367736424935,-0.002286629306116451,permuted_both
8,0.7602382619943739,0.9725873021891082,0.7008653046649764,permuted_human
8,0.0006924848707376965,0.0008864359581857713,-0.006422100355285669,permuted_mouse
