fold,direction,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
2,m2h,64481,15666,0.631756603717804,0.8804736137390137,0.3982967138290405,FlowTransOP
2,m2h,64481,15666,-0.003604876808822155,-0.004956535995006561,-0.007924890145659447,permuted_both
2,m2h,64481,15666,0.6343280673027039,0.8879407644271851,0.32860565185546875,permuted_mouse
2,m2h,64481,15666,-0.003851993242278695,-0.005424047354608774,-0.005072031170129776,permuted_human
