fold,direction,tissue,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
7,h2m,liver,32954,15666,0.5273348093032837,0.6960936188697815,0.10748917609453201,FlowTransOP
7,h2m,liver,32954,15666,0.0018223945517092943,0.0025302700232714415,0.0021901908330619335,permuted_both
7,h2m,liver,32954,15666,0.6364269852638245,0.8165696859359741,0.04793746769428253,permuted_human
7,h2m,liver,32954,15666,-0.0003471632080618292,-0.00028530601412057877,-0.009889401495456696,permuted_mouse
