fold,direction,tissue,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
4,h2m,liver,32954,15666,0.5436678528785706,0.7092469930648804,0.11976567655801773,FlowTransOP
4,h2m,liver,32954,15666,-0.004251736681908369,-0.0055055334232747555,0.035143882036209106,permuted_both
4,h2m,liver,32954,15666,0.6628716588020325,0.8508602380752563,0.1421814113855362,permuted_human
4,h2m,liver,32954,15666,6.116033182479441e-05,5.092751234769821e-05,0.016910914331674576,permuted_mouse
