fold,direction,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
8,h2m,70610,15666,0.5111309289932251,0.6882344484329224,0.23126505315303802,FlowTransOP
8,h2m,70610,15666,0.003462266642600298,0.004813839681446552,-0.007830129936337471,permuted_both
8,h2m,70610,15666,0.6555911302566528,0.8745900392532349,0.2734486758708954,permuted_human
8,h2m,70610,15666,0.00367115275003016,0.005063495598733425,-0.010750682093203068,permuted_mouse
