fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
6,0.8070848651327,0.9890058797704426,0.7468564018006264,FlowTransOP
6,-0.0023035489736531307,-0.0028261747119368336,-0.0019448955477372985,permuted_both
6,0.002307016104943344,0.0028294444327420375,-0.004164343796446667,permuted_human
6,0.8044794934707715,0.9866501163768282,0.7531180562511182,permuted_mouse
