fold,direction,model_type,space,feature_set,comparison,n_source,n_target,n_features,centroid_euclidean,centroid_cosine,centroid_pearson,centroid_spearman,random_repeat,background_n,latent_space
8,h2m,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,7.376957893371582,-0.0406215563416481,-0.03843401372432709,-0.03296510039367826,,,
8,h2m,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,17.378808975219727,-0.4981990456581116,-0.49983638525009155,-0.5114284891738479,,,
8,m2h,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,2.5400047302246094,0.12611548602581024,0.12683424353599548,0.14317695279866333,,,
8,m2h,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,24.497610092163086,-0.7560673952102661,-0.7560361623764038,-0.7612504792231721,,,
8,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.9119415283203125,-0.21984374523162842,-0.22219225764274597,-0.21624284026275736,0.0,1000.0,normal_target_space
8,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,7.352463722229004,-0.39448821544647217,-0.39122915267944336,-0.38802074392602515,0.0,1000.0,normal_target_space
8,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.10931214690208435,0.9999659061431885,0.9999657869338989,0.9999358055526945,0.0,1000.0,permuted_target_space
8,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.368988037109375,-0.4988105893135071,-0.5004295110702515,-0.5120740993465399,0.0,1000.0,permuted_target_space
8,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.6134601831436157,0.4663115441799164,0.4669716954231262,0.4853254890937389,0.0,1000.0,normal_target_space
8,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.9417027235031128,0.29851099848747253,0.29849886894226074,0.28583140928806033,0.0,1000.0,normal_target_space
8,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.1200123131275177,0.9999949932098389,0.9999948740005493,0.9999848901649099,0.0,1000.0,permuted_target_space
8,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,24.591575622558594,-0.755092442035675,-0.7550610303878784,-0.760283628592028,0.0,1000.0,permuted_target_space
8,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,4.008123874664307,-0.11951161175966263,-0.12174133956432343,-0.1159752263077786,1.0,1000.0,normal_target_space
8,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,7.636593818664551,-0.41821080446243286,-0.4148779511451721,-0.4107825034904613,1.0,1000.0,normal_target_space
8,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.10372904688119888,0.9999690055847168,0.9999691247940063,0.9999403653254139,1.0,1000.0,permuted_target_space
8,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.373497009277344,-0.49879756569862366,-0.5004132986068726,-0.5121675299836349,1.0,1000.0,permuted_target_space
8,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.6489554643630981,0.44814810156822205,0.4490244388580322,0.4588512698698801,1.0,1000.0,normal_target_space
8,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.104144811630249,0.17713966965675354,0.1770653873682022,0.1773604065815223,1.0,1000.0,normal_target_space
8,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.09059472382068634,0.9999963641166687,0.9999961853027344,0.9999869465329994,1.0,1000.0,permuted_target_space
8,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,24.56216049194336,-0.7553827166557312,-0.7553512454032898,-0.7606231975486661,1.0,1000.0,permuted_target_space
8,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.890355110168457,-0.16630923748016357,-0.1687001734972,-0.1639009409940376,2.0,1000.0,normal_target_space
8,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,7.482589244842529,-0.444745272397995,-0.4415247440338135,-0.4370488507226971,2.0,1000.0,normal_target_space
8,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.10374534130096436,0.999968945980072,0.999968945980072,0.9999387559938658,2.0,1000.0,permuted_target_space
8,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.378503799438477,-0.4988441467285156,-0.50046306848526,-0.5121748613829094,2.0,1000.0,permuted_target_space
8,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.5425145626068115,0.5334312915802002,0.5345777869224548,0.5477958952747165,2.0,1000.0,normal_target_space
8,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.8469401597976685,0.40407681465148926,0.4039984345436096,0.39573114078003224,2.0,1000.0,normal_target_space
8,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.09618949145078659,0.9999953508377075,0.999995231628418,0.9999865889037661,2.0,1000.0,permuted_target_space
8,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,24.562170028686523,-0.7548964619636536,-0.7548651695251465,-0.7602551076607043,2.0,1000.0,permuted_target_space
8,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.9962515830993652,-0.1639706790447235,-0.16625387966632843,-0.16095541722456827,3.0,1000.0,normal_target_space
8,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,7.543432712554932,-0.4129624366760254,-0.4096981883049011,-0.40637150453187765,3.0,1000.0,normal_target_space
8,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.10930820554494858,0.9999666213989258,0.9999666810035706,0.999937236069626,3.0,1000.0,permuted_target_space
8,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.363309860229492,-0.499146431684494,-0.5007625818252563,-0.5124507723360914,3.0,1000.0,permuted_target_space
