fold,direction,tissue,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
0,h2m,liver,32954,15666,0.5383890271186829,0.7003915905952454,0.12348531186580658,FlowTransOP
0,h2m,liver,32954,15666,-0.004307952243834734,-0.0055842348374426365,0.024479102343320847,permuted_both
0,h2m,liver,32954,15666,0.6425028443336487,0.8244184255599976,0.3042331635951996,permuted_human
0,h2m,liver,32954,15666,0.0026729940436780453,0.0033633250277489424,0.0222314540296793,permuted_mouse
