fold,species,tissue,n_samples,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
0,mouse,liver,66605,0.7450764848687375,0.8474262019655495,0.43953016986096133,FlowTransOP
0,mouse,liver,66605,-0.0030260320585695894,-0.00344255580840664,0.0016412374434791976,permuted_both
0,mouse,liver,66605,0.7914028420406666,0.9001301038422037,0.4361395279401179,permuted_human
0,mouse,liver,66605,0.0027809314091010633,0.0031637323904694405,0.0029667283694620045,permuted_mouse
