fold,species,tissue,n_samples,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
9,human,liver,32954,0.8023813667642088,0.9617986692032059,0.6151626439320778,FlowTransOP
9,human,liver,32954,-0.0018945813408797346,-0.002270777412885372,0.0009716202036838255,permuted_both
9,human,liver,32954,-0.0016388103837644567,-0.0019647473127490586,-0.003311271002060864,permuted_human
9,human,liver,32954,0.801959708908811,0.9610189474662688,0.6181353984991095,permuted_mouse
