fold,species,tissue,n_samples,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
0,human,liver,32954,0.7981076071790253,0.956587323553646,0.5654851720475002,FlowTransOP
0,human,liver,32954,0.002407322961760718,0.0028907490627191673,-0.004078067962129613,permuted_both
0,human,liver,32954,0.0015348376516965876,0.0018394313414831322,0.0007050449330207392,permuted_human
0,human,liver,32954,0.7969621465845061,0.9554112798524875,0.5751563448812304,permuted_mouse
