fold,direction,tissue,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
3,h2m,liver,32954,15666,0.5514025092124939,0.7180491089820862,0.13703365623950958,FlowTransOP
3,h2m,liver,32954,15666,-0.00510454224422574,-0.0066526890732347965,0.03475630655884743,permuted_both
3,h2m,liver,32954,15666,0.6671196818351746,0.8559339046478271,-0.09273936599493027,permuted_human
3,h2m,liver,32954,15666,-0.0006727267173118889,-0.0008873713668435812,0.028292402625083923,permuted_mouse
