fold,direction,model_type,space,feature_set,comparison,n_source,n_target,n_features,centroid_euclidean,centroid_cosine,centroid_pearson,centroid_spearman,random_repeat,background_n,latent_space
3,h2m,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,6.5623931884765625,0.06491989642381668,0.06492012739181519,0.06242543430494043,,,
3,h2m,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,19.039077758789062,-0.5187650918960571,-0.5190228223800659,-0.5214615984882297,,,
3,m2h,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,3.1702730655670166,-0.44773536920547485,-0.4494396150112152,-0.44651028970828893,,,
3,m2h,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,15.013092994689941,-0.34017711877822876,-0.3402538299560547,-0.2944077159222257,,,
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.652604818344116,0.633919894695282,0.6339964866638184,0.6340586590620387,0.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,5.966968536376953,0.4078811705112457,0.4080626964569092,0.4274864708861194,0.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.23520569503307343,0.9998769760131836,0.999876856803894,0.9998261027855024,0.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.088748931884766,-0.5152857303619385,-0.5155425071716309,-0.5193316481843879,0.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.9652683138847351,0.8253147006034851,0.8253112435340881,0.8227518889976081,0.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.887481212615967,-0.30772170424461365,-0.3078949749469757,-0.2995314699419782,0.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.16750162839889526,0.9999342560768127,0.9999344348907471,0.9998852010162393,0.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.967069625854492,-0.34004300832748413,-0.34013813734054565,-0.29360555355283185,0.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.612574577331543,0.42607492208480835,0.42622578144073486,0.40817806860186995,1.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.489113807678223,-0.4253833591938019,-0.4254171848297119,-0.4119906644465044,1.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.24578943848609924,0.9998642802238464,0.9998643398284912,0.9998009793318913,1.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.087060928344727,-0.5150820016860962,-0.515339732170105,-0.5191540852702533,1.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.1632376909255981,0.8364036679267883,0.8364483714103699,0.8355949806021905,1.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,3.4645180702209473,-0.3977435827255249,-0.3977895975112915,-0.3877032585745185,1.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.15523600578308105,0.9999425411224365,0.9999428987503052,0.9999004002586375,1.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.97443675994873,-0.339893639087677,-0.33998745679855347,-0.29337604499261855,1.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.529625654220581,0.7216271162033081,0.7216084599494934,0.7270464617594213,2.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.2489495277404785,-0.2800671458244324,-0.28009188175201416,-0.2668893087456083,2.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.25063610076904297,0.9998647570610046,0.9998646378517151,0.9998113505796454,2.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.098886489868164,-0.5145173072814941,-0.5147750377655029,-0.5184893419336011,2.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.046536922454834,0.8194838762283325,0.8195372819900513,0.8192523081390691,2.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,3.1517317295074463,-0.3695913255214691,-0.36933377385139465,-0.35718756079696956,2.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.141392320394516,0.9999520778656006,0.9999523162841797,0.999914526613337,2.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.979927062988281,-0.3399948179721832,-0.3400871157646179,-0.2935662143372129,2.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.6515512466430664,0.4074663519859314,0.4075193405151367,0.393632840663302,3.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.484377384185791,-0.5332564115524292,-0.5332613587379456,-0.5042714341504446,3.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.24957580864429474,0.999862015247345,0.9998618960380554,0.9998003534807338,3.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.094970703125,-0.5154732465744019,-0.515730619430542,-0.5196189138657146,3.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.9754403829574585,0.8256879448890686,0.8256947994232178,0.8243937648058502,3.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.9849894046783447,-0.3508248031139374,-0.3510458171367645,-0.34272253121387947,3.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.15679316222667694,0.9999400973320007,0.9999403357505798,0.9998933370812876,3.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.981611251831055,-0.3398103713989258,-0.3399038314819336,-0.29320992621393666,3.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.3853871822357178,0.9131632447242737,0.9133051037788391,0.9118578945937904,4.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.09018087387085,0.0564487986266613,0.05646270141005516,0.045254045501882556,4.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2592107355594635,0.9998562335968018,0.9998561143875122,0.9997991017784187,4.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.104246139526367,-0.5146576166152954,-0.5149151086807251,-0.5186488445714743,4.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.1195623874664307,0.8314962387084961,0.8314895629882812,0.8298839993820167,4.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,3.319645404815674,-0.3495650291442871,-0.35010063648223877,-0.34054886073631563,4.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.14602428674697876,0.999948263168335,0.9999483823776245,0.9999099668406175,4.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.983297348022461,-0.33998584747314453,-0.34007886052131653,-0.29354404132477313,4.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.628819465637207,0.6483174562454224,0.648290753364563,0.6447767177647316,5.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.08279275894165,0.06929919868707657,0.0693015307188034,0.07254240767443723,5.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2494375854730606,0.9998648166656494,0.9998648166656494,0.9998058967338438,5.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.101722717285156,-0.5155636072158813,-0.5158200860023499,-0.5199142262047813,5.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.2086803913116455,0.8163613080978394,0.8163710832595825,0.8158094115139446,5.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,3.3946268558502197,-0.3583509027957916,-0.3585365414619446,-0.34963836531969195,5.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.14082881808280945,0.9999513626098633,0.9999516010284424,0.9999139007621793,5.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.987483978271484,-0.34012702107429504,-0.3402193784713745,-0.29374145266133367,5.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.663156747817993,0.4063965976238251,0.40646207332611084,0.39247376431947445,6.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.369259357452393,-0.3961787521839142,-0.39618444442749023,-0.3724501929767341,6.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.25487685203552246,0.9998590350151062,0.9998590350151062,0.9998015157757406,6.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.09996795654297,-0.5148512125015259,-0.515108585357666,-0.5189128643526625,6.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.0741465091705322,0.8154536485671997,0.8154730796813965,0.8140674889277989,6.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,3.203530788421631,-0.3858835995197296,-0.3860894739627838,-0.3781030594465616,6.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.1555618941783905,0.999941349029541,0.9999416470527649,0.9998971815955414,6.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.980085372924805,-0.34004083275794983,-0.3401346504688263,-0.29352821623121733,6.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.5737485885620117,0.48510101437568665,0.48514699935913086,0.49036877653608907,7.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.542474269866943,-0.5469271540641785,-0.5469299554824829,-0.5122698119442441,7.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.24409420788288116,0.9998670220375061,0.9998669624328613,0.9998052708826862,7.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.091434478759766,-0.5155832171440125,-0.5158406496047974,-0.5197528460134353,7.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.0435385704040527,0.7991372346878052,0.7991268634796143,0.7973987480115815,7.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.8708815574645996,-0.2555809020996094,-0.2563383877277374,-0.2525982657843238,7.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.1565181165933609,0.9999395608901978,0.9999398589134216,0.9998902078254998,7.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.987975120544434,-0.34025463461875916,-0.3403487503528595,-0.29383613500074385,7.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.459226369857788,0.6447148323059082,0.6446932554244995,0.6531016110481683,8.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.441242218017578,-0.4429114758968353,-0.44292688369750977,-0.42689879664915714,8.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.24770283699035645,0.9998645186424255,0.9998644590377808,0.9998058967338438,8.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.093494415283203,-0.515064537525177,-0.5153221487998962,-0.5191131367230862,8.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.9736226797103882,0.8389328718185425,0.8389202952384949,0.8371100768473695,8.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,3.0592663288116455,-0.319867342710495,-0.32060495018959045,-0.3133832547979538,8.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.15025702118873596,0.9999445080757141,0.999944806098938,0.9999013837390279,8.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.986029624938965,-0.3398420512676239,-0.33993518352508545,-0.29330103226101784,8.0,1000.0,permuted_target_space
3,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.6030423641204834,0.4922794699668884,0.49238115549087524,0.4811617907497053,9.0,1000.0,normal_target_space
3,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.284042835235596,-0.24975523352622986,-0.24976298213005066,-0.25617473692793624,9.0,1000.0,normal_target_space
3,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2593664228916168,0.999851644039154,0.9998517036437988,0.999792128008377,9.0,1000.0,permuted_target_space
3,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,19.093730926513672,-0.5143886208534241,-0.5146464705467224,-0.5183838413098957,9.0,1000.0,permuted_target_space
3,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.0313009023666382,0.7960062026977539,0.795991837978363,0.7944606450486947,9.0,1000.0,normal_target_space
3,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.818654775619507,-0.2907073199748993,-0.29101625084877014,-0.2845541364827594,9.0,1000.0,normal_target_space
3,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.15220080316066742,0.999943733215332,0.9999439120292664,0.9999019201828773,9.0,1000.0,permuted_target_space
3,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.982454299926758,-0.34004777669906616,-0.3401416540145874,-0.29351677209576454,9.0,1000.0,permuted_target_space
