fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
4,0.740950637270794,0.9477113233183889,0.6276328266453365,FlowTransOP
4,-0.0023903301453500887,-0.003055528882514118,-0.003734630466836487,permuted_both
4,0.7605853100223996,0.9728849456203114,0.6720038567016264,permuted_human
4,-0.00044870217696996634,-0.0005703910502689133,0.000802739372071236,permuted_mouse
