fold,direction,tissue,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
0,m2h,liver,66605,15666,0.6630764007568359,0.7717220783233643,0.24245449900627136,FlowTransOP
0,m2h,liver,66605,15666,0.0002955194213427603,0.00034255743958055973,0.007229997310787439,permuted_both
0,m2h,liver,66605,15666,0.6620396971702576,0.7712012529373169,-0.1385812759399414,permuted_mouse
0,m2h,liver,66605,15666,0.0011386607075110078,0.0013391475658863783,0.003365921787917614,permuted_human
