fold,direction,tissue,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
7,m2h,liver,66605,15666,0.6751140356063843,0.7853426933288574,0.22467516362667084,FlowTransOP
7,m2h,liver,66605,15666,0.004416910000145435,0.005149169825017452,0.0003063362091779709,permuted_both
7,m2h,liver,66605,15666,0.671303927898407,0.7818356156349182,0.17384593188762665,permuted_mouse
7,m2h,liver,66605,15666,0.0030524451285600662,0.0035476041957736015,-0.0034217217471450567,permuted_human
