fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
5,0.7996540348463113,0.9790638663918216,0.7207511283047879,FlowTransOP
5,0.0019191831569681363,0.0023508989999201785,-0.0020593756411404224,permuted_both
5,0.0021415386208357983,0.0026238514079649734,-0.0006970441195306436,permuted_human
5,0.8078111067083751,0.9893907038526174,0.7694180273684623,permuted_mouse
