fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
5,0.7285859392507754,0.9313029624357584,0.5547803171204092,FlowTransOP
5,-0.006987320739636323,-0.008937282726146585,0.0009970654651896287,permuted_both
5,0.7553359657903407,0.9659266113575055,0.6512218509561195,permuted_human
5,-0.0018404431837247437,-0.0023537034953361995,-0.0011344395884048228,permuted_mouse
