fold,species,tissue,n_samples,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
2,mouse,liver,66605,0.7330495700300838,0.8336599406205967,0.42464687173134263,FlowTransOP
2,mouse,liver,66605,-0.0030554006330219103,-0.0034756962017676316,0.005975427552870647,permuted_both
2,mouse,liver,66605,0.7943109806899664,0.9038710555536157,0.49914854404290826,permuted_human
2,mouse,liver,66605,0.0021221521665740497,0.0024140315020544784,-0.001590670107132274,permuted_mouse
