fold,direction,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
5,m2h,64481,15666,0.624311089515686,0.8701621890068054,0.35821598768234253,FlowTransOP
5,m2h,64481,15666,-0.0031739810947328806,-0.004338413942605257,-0.004042130429297686,permuted_both
5,m2h,64481,15666,0.6262896656990051,0.8752613663673401,0.377613365650177,permuted_mouse
5,m2h,64481,15666,-0.0030253170989453793,-0.004058395978063345,0.002505904296413064,permuted_human
