fold,direction,tissue,feature_set,model_type,comparison,n_source,n_target,n_features,mmd,random_repeat
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_liver_target,10000,10000,29477,1.4309049844741821,
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_liver_target,10000,10000,15666,1.4261724948883057,
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6006382703781128,0.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991284847259521,0.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6006379127502441,1.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599127471446991,1.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.600638210773468,2.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599128246307373,2.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6006375551223755,3.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991288423538208,3.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6006369590759277,4.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991274118423462,4.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6006377339363098,5.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991268754005432,5.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6006374955177307,6.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991286635398865,6.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.600637674331665,7.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991285443305969,7.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6006367206573486,8.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991271734237671,8.0
2,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6006365418434143,9.0
2,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5991284847259521,9.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_liver_target,10000,10000,29477,0.44257426261901855,
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_liver_target,10000,10000,15666,0.49629294872283936,
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293915510177612,0.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205340027809143,0.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6294026970863342,1.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205311417579651,1.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293909549713135,2.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205313801765442,2.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293961405754089,3.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205311417579651,3.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293933391571045,4.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205229163169861,4.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293942928314209,5.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205295920372009,5.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293920278549194,6.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205278635025024,6.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293913722038269,7.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205269694328308,7.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293926239013672,8.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205328106880188,8.0
2,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6293928623199463,9.0
2,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6205205321311951,9.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,29477,1.3488162755966187,
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,15666,1.3525172472000122,
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.564837634563446,0.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.567027747631073,0.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5648373365402222,1.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5670269727706909,1.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.564837634563446,2.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5670273303985596,2.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5648382902145386,3.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5670275092124939,3.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5648366808891296,4.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.567027747631073,4.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5648371577262878,5.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5670278668403625,5.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5648381114006042,6.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5670279264450073,6.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5648372173309326,7.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5670281648635864,7.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.564836859703064,8.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5670278072357178,8.0
2,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5648367404937744,9.0
2,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5670278072357178,9.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_liver_target,10000,10000,37933,0.2772470712661743,
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_liver_target,10000,10000,15666,0.29406821727752686,
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.0499192476272583,0.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6384546756744385,0.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06898713111877441,0.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6380998492240906,0.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.048085689544677734,1.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.638346791267395,1.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06637287139892578,1.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6379674077033997,1.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.047440528869628906,2.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6383981108665466,2.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06545138359069824,2.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6380434632301331,2.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04677700996398926,3.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.638288676738739,3.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06459403038024902,3.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6379057765007019,3.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04600965976715088,4.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6383882761001587,4.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06363880634307861,4.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6380031108856201,4.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04767000675201416,5.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6384053230285645,5.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06577050685882568,5.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6380603313446045,5.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04685008525848389,6.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6383519172668457,6.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0644688606262207,6.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6379801034927368,6.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.0482327938079834,7.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.638356626033783,7.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06645119190216064,7.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6380058526992798,7.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04680311679840088,8.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6383259296417236,8.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0645667314529419,8.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6379457116127014,8.0
2,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04811882972717285,9.0
2,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6382715702056885,9.0
2,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06635940074920654,9.0
2,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6378865242004395,9.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_liver_target,10000,10000,37933,1.2501535415649414,
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_liver_target,10000,10000,15666,1.2286171913146973,
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6900251507759094,0.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662454605102539,0.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6900081038475037,1.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662368774414062,1.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6899969577789307,2.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.666239857673645,2.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6899928450584412,3.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662581562995911,3.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6900168657302856,4.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662557125091553,4.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6900081038475037,5.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662589311599731,5.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6900060176849365,6.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662461161613464,6.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6900055408477783,7.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662551164627075,7.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6900013089179993,8.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662561893463135,8.0
2,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6900045275688171,9.0
2,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6662595272064209,9.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,37933,0.28657829761505127,
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,15666,0.30374348163604736,
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418384909629822,0.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5645148158073425,0.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418524384498596,1.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644857883453369,1.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418521404266357,2.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644657611846924,2.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418677568435669,3.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644977688789368,3.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418504118919373,4.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644977688789368,4.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418552994728088,5.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644977688789368,5.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418553590774536,6.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644868016242981,6.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418598294258118,7.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644958019256592,7.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418728232383728,8.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644797682762146,8.0
2,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6418502330780029,9.0
2,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5644567608833313,9.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_liver_target,10000,10000,37933,1.2333438396453857,
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_liver_target,10000,10000,15666,1.2157175540924072,
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278442740440369,0.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278634667396545,0.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278446912765503,1.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278631687164307,1.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278446316719055,2.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278641819953918,2.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278443932533264,3.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278635263442993,3.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278465390205383,4.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278653740882874,4.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278446316719055,5.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278634667396545,5.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278445720672607,6.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278639435768127,6.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278443932533264,7.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278635859489441,7.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278446912765503,8.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.627863347530365,8.0
2,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6278444528579712,9.0
2,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6278637051582336,9.0
