fold,direction,tissue,feature_set,model_type,comparison,n_source,n_target,n_features,mmd,random_repeat
5,h2m,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714402198791504,5.0
5,h2m,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1655215620994568,6.0
5,h2m,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704222321510315,6.0
5,h2m,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19673889875411987,6.0
5,h2m,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714453458786011,6.0
5,h2m,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.17393475770950317,7.0
5,h2m,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704245567321777,7.0
5,h2m,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.2069687843322754,7.0
5,h2m,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714516043663025,7.0
5,h2m,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16597747802734375,8.0
5,h2m,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704222321510315,8.0
5,h2m,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19748127460479736,8.0
5,h2m,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714477896690369,8.0
5,h2m,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16615396738052368,9.0
5,h2m,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704222321510315,9.0
5,h2m,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19777345657348633,9.0
5,h2m,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714533925056458,9.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_liver_target,10000,10000,29477,1.4032303094863892,
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_liver_target,10000,10000,15666,1.3984614610671997,
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917958617210388,0.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599860668182373,0.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917894840240479,1.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998614430427551,1.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917845368385315,2.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998657941818237,2.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917889475822449,3.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998612642288208,3.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.59178626537323,4.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998644828796387,4.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917903780937195,5.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998565554618835,5.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917938351631165,6.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998626947402954,6.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917871594429016,7.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998634696006775,7.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917893648147583,8.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998609066009521,8.0
5,h2m,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917897820472717,9.0
5,h2m,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998561978340149,9.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_liver_target,10000,10000,29477,0.46568071842193604,
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_liver_target,10000,10000,15666,0.5249348878860474,
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273612976074219,0.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048567295074463,0.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273686289787292,1.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048671007156372,1.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273597478866577,2.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048632264137268,2.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273596286773682,3.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.604849636554718,3.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273642778396606,4.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048667430877686,4.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273518800735474,5.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048546433448792,5.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.627361536026001,6.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048595309257507,6.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273617148399353,7.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048587560653687,7.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273616552352905,8.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048603653907776,8.0
5,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6273661851882935,9.0
5,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6048576831817627,9.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,29477,1.369649887084961,
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,15666,1.374813437461853,
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5945572257041931,0.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851656794548035,0.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.594558835029602,1.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.585156261920929,1.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.594552218914032,2.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851505398750305,2.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5945525169372559,3.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851541757583618,3.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5945589542388916,4.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851625800132751,4.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5945525169372559,5.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851582288742065,5.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5945573449134827,6.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851580500602722,6.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5945507884025574,7.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851549506187439,7.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5945579409599304,8.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851574540138245,8.0
5,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5945608019828796,9.0
5,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5851614475250244,9.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_liver_target,10000,10000,37933,0.2877202033996582,
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_liver_target,10000,10000,15666,0.30835986137390137,
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04736363887786865,0.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269609928131104,0.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0654296875,0.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6246748566627502,0.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04711282253265381,1.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269773244857788,1.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06499528884887695,1.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.624689519405365,1.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.046739816665649414,2.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270120739936829,2.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06442880630493164,2.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6247273683547974,2.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.046732425689697266,3.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270129084587097,3.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06453990936279297,3.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6247245073318481,3.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.047492146492004395,4.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270443797111511,4.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06552672386169434,4.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6247627139091492,4.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04567253589630127,5.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269553899765015,5.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06307125091552734,5.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6246772408485413,5.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.048093199729919434,6.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269795298576355,6.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06638026237487793,6.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6246997117996216,6.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.048102498054504395,7.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270384192466736,7.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06634330749511719,7.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6247654557228088,7.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04751229286193848,8.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270442008972168,8.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0654451847076416,8.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.624785304069519,8.0
5,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04787445068359375,9.0
5,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269997954368591,9.0
5,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06609439849853516,9.0
5,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.624704122543335,9.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_liver_target,10000,10000,37933,1.2433358430862427,
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_liver_target,10000,10000,15666,1.2262613773345947,
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679644584655762,0.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358720064163208,0.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679697036743164,1.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358608603477478,1.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679641604423523,2.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358743906021118,2.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.667966365814209,3.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358643174171448,3.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679517030715942,4.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358756422996521,4.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679732203483582,5.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358723640441895,5.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.667964518070221,6.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358810067176819,6.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679782867431641,7.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358702182769775,7.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679606437683105,8.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.635873556137085,8.0
5,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679552793502808,9.0
5,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358748078346252,9.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,37933,0.28860676288604736,
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,15666,0.3112311363220215,
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6332978010177612,0.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5589638948440552,0.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6332826018333435,1.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5590188503265381,1.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6332881450653076,2.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5590078830718994,2.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6333087086677551,3.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5589599013328552,3.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6333162188529968,4.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5589929223060608,4.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6332933306694031,5.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5589779019355774,5.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6332825422286987,6.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.559006929397583,6.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6332998871803284,7.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5590068697929382,7.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.633278489112854,8.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5589999556541443,8.0
5,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6333082914352417,9.0
5,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5589979290962219,9.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_liver_target,10000,10000,37933,1.2311530113220215,
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_liver_target,10000,10000,15666,1.2183915376663208,
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277229189872742,0.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867109894752502,0.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277210116386414,1.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867024064064026,1.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.627722978591919,2.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867162346839905,2.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277267336845398,3.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867100358009338,3.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277250051498413,4.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867071151733398,4.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277246475219727,5.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.586711585521698,5.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277259588241577,6.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867028832435608,6.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277223825454712,7.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867120027542114,7.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277225613594055,8.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867153406143188,8.0
5,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6277160048484802,9.0
5,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5867035388946533,9.0
