fold,direction,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
6,h2m,70610,15666,0.5532745718955994,0.7493044137954712,0.22340700030326843,FlowTransOP
6,h2m,70610,15666,0.0014824133832007647,0.002143152290955186,-0.01261219009757042,permuted_both
6,h2m,70610,15666,0.6351318955421448,0.8480719327926636,0.258630633354187,permuted_human
6,h2m,70610,15666,0.0015033034142106771,0.0021650907583534718,-0.0018956884741783142,permuted_mouse
