fold,species,tissue,n_samples,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
9,mouse,liver,66605,0.7282356210915565,0.8283393174165851,0.42940652133207113,FlowTransOP
9,mouse,liver,66605,0.006073636730330052,0.006909187826200574,-0.00023188901887449663,permuted_both
9,mouse,liver,66605,0.8000149251165797,0.9095965766316428,0.5335347163062398,permuted_human
9,mouse,liver,66605,0.0022664894947791035,0.0025779480767318614,-0.00063423528764595,permuted_mouse
