fold,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
3,0.7976081638007044,0.9770868625772955,0.7049075701804082,FlowTransOP
3,0.001123512957301987,0.0013764738851210277,-0.005000586388980516,permuted_both
3,0.0024544609660001977,0.003007394229482397,-0.006324858623258376,permuted_human
3,0.8079459899332917,0.9909987731155393,0.7642943054230866,permuted_mouse
