fold,direction,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
9,m2h,64480,15666,0.6222658157348633,0.8697090148925781,0.3710024058818817,FlowTransOP
9,m2h,64480,15666,0.0006710789748467505,0.00092362891882658,-0.008333828300237656,permuted_both
9,m2h,64480,15666,0.6293655633926392,0.8798605799674988,0.38937893509864807,permuted_mouse
9,m2h,64480,15666,0.0007434726576320827,0.0010634944774210453,0.0022194539196789265,permuted_human
