fold,species,tissue,n_samples,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
2,human,liver,32954,0.8006061869402971,0.9597962822880539,0.603015560888944,FlowTransOP
2,human,liver,32954,0.0023679462365184473,0.0028373459336704333,-0.002246115967200791,permuted_both
2,human,liver,32954,0.0022260418289321415,0.0026674174798093724,0.0016741952704441218,permuted_human
2,human,liver,32954,0.8094298485286682,0.9703444667190455,0.6629509405995629,permuted_mouse
