fold,direction,model_type,space,feature_set,comparison,n_source,n_target,n_features,centroid_euclidean,centroid_cosine,centroid_pearson,centroid_spearman,random_repeat,background_n,latent_space
1,h2m,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,7.494090557098389,0.03813384845852852,0.036620624363422394,0.047903631081127475,,,
1,h2m,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,24.359783172607422,-0.5533174276351929,-0.5531632900238037,-0.5609394848422425,,,
1,m2h,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,1.6798897981643677,0.042564138770103455,0.043041110038757324,0.030812172411622665,,,
1,m2h,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,14.215712547302246,-0.7883985638618469,-0.7881214618682861,-0.7762467670317347,,,
1,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.5107550621032715,-0.38840195536613464,-0.38956204056739807,-0.33974911236424393,0.0,1000.0,normal_target_space
1,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.936081886291504,0.40959203243255615,0.4089774787425995,0.3975404764765796,0.0,1000.0,normal_target_space
1,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.3681683838367462,0.9997892379760742,0.9997892379760742,0.9997382154015174,0.0,1000.0,permuted_target_space
1,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,24.277793884277344,-0.5423019528388977,-0.5421338081359863,-0.5516697351254849,0.0,1000.0,permuted_target_space
1,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.1180099248886108,0.5812663435935974,0.5848135948181152,0.5806638993316625,0.0,1000.0,normal_target_space
1,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.295387625694275,-0.131483793258667,-0.13227033615112305,-0.13693998838420252,0.0,1000.0,normal_target_space
1,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.12511853873729706,0.9999567270278931,0.9999568462371826,0.9999088045456107,0.0,1000.0,permuted_target_space
1,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.175995826721191,-0.786683201789856,-0.7864019870758057,-0.7742503018390726,0.0,1000.0,permuted_target_space
1,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,2.4446663856506348,-0.2857475280761719,-0.287180632352829,-0.24172285021915518,1.0,1000.0,normal_target_space
