fold,direction,model_type,space,feature_set,comparison,n_source,n_target,n_features,centroid_euclidean,centroid_cosine,centroid_pearson,centroid_spearman,random_repeat,background_n,latent_space
7,h2m,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,10.842375755310059,-0.4969196915626526,-0.4957994818687439,-0.4979160050525858,,,
7,h2m,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,61.32960891723633,-0.6492383480072021,-0.6492486000061035,-0.6299047061146015,,,
7,m2h,FlowTransOP,latent,latent,translated_source_vs_real_target,10000,10000,512,2.6140174865722656,-0.002897998783737421,-0.003548804670572281,-0.020575840285645623,,,
7,m2h,permuted_both,latent,latent,translated_source_vs_real_target,10000,10000,512,20.249401092529297,-0.21650442481040955,-0.21726840734481812,-0.21613251164440783,,,
7,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,4.67246150970459,0.3421463966369629,0.3404432535171509,0.36895624477861316,0.0,1000.0,normal_target_space
7,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,11.154047966003418,-0.6396415829658508,-0.6379285454750061,-0.6636435373536581,0.0,1000.0,normal_target_space
7,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.28840890526771545,0.9999729990959167,0.999972939491272,0.9999476073173802,0.0,1000.0,permuted_target_space
7,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,61.53508758544922,-0.6526292562484741,-0.652644157409668,-0.6333423277085408,0.0,1000.0,permuted_target_space
7,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.265515685081482,0.8143442273139954,0.8143441677093506,0.8267488427118023,0.0,1000.0,normal_target_space
7,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.1502676010131836,0.019383613020181656,0.019094178453087807,-0.011789515884460007,0.0,1000.0,normal_target_space
7,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.1790814995765686,0.9999373555183411,0.9999374747276306,0.9998781378388895,0.0,1000.0,permuted_target_space
7,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,20.29619598388672,-0.21536129713058472,-0.21613356471061707,-0.21524138900333023,0.0,1000.0,permuted_target_space
7,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,4.6936163902282715,0.31960779428482056,0.31783390045166016,0.34219681624151704,1.0,1000.0,normal_target_space
7,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,11.114399909973145,-0.6559961438179016,-0.6543713212013245,-0.68068376563555,1.0,1000.0,normal_target_space
7,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2911303639411926,0.9999726414680481,0.9999727010726929,0.9999462662077568,1.0,1000.0,permuted_target_space
7,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,61.53873825073242,-0.6526620388031006,-0.6526771783828735,-0.6334250294686489,1.0,1000.0,permuted_target_space
7,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.3059009313583374,0.8108137249946594,0.8108055591583252,0.8216451159290921,1.0,1000.0,normal_target_space
7,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.004605293273926,0.04231826215982437,0.04197467863559723,0.012565124283311016,1.0,1000.0,normal_target_space
7,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.20053426921367645,0.9999312162399292,0.9999312162399292,0.9998711640688479,1.0,1000.0,permuted_target_space
7,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,20.322967529296875,-0.21526379883289337,-0.21603593230247498,-0.21532149795149974,1.0,1000.0,permuted_target_space
7,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,4.376828670501709,0.3270321488380432,0.32530367374420166,0.35395959934081783,2.0,1000.0,normal_target_space
7,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,10.525418281555176,-0.6148051023483276,-0.6130077838897705,-0.6452028329957313,2.0,1000.0,normal_target_space
7,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.3095875084400177,0.999968945980072,0.999968945980072,0.9999406335473385,2.0,1000.0,permuted_target_space
7,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,61.55398178100586,-0.6530663967132568,-0.6530823707580566,-0.6338819902209863,2.0,1000.0,permuted_target_space
7,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.3300241231918335,0.7977764010429382,0.797761857509613,0.8116975694086814,2.0,1000.0,normal_target_space
7,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.9669972658157349,0.09786590188741684,0.0975523442029953,0.06440079937286138,2.0,1000.0,normal_target_space
7,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.19080160558223724,0.9999322891235352,0.9999322891235352,0.9998734886588618,2.0,1000.0,permuted_target_space
7,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,20.307069778442383,-0.21523016691207886,-0.21600341796875,-0.2151977582369165,2.0,1000.0,permuted_target_space
7,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,4.594096660614014,0.3285936415195465,0.3268488049507141,0.3523154883498701,3.0,1000.0,normal_target_space
7,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,11.006165504455566,-0.6555007100105286,-0.6538711786270142,-0.6816684083210308,3.0,1000.0,normal_target_space
7,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.29179275035858154,0.9999715089797974,0.9999714493751526,0.9999454615419827,3.0,1000.0,permuted_target_space
7,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,61.53665542602539,-0.652892529964447,-0.6529079675674438,-0.633640948118012,3.0,1000.0,permuted_target_space
7,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.3636623620986938,0.7899008393287659,0.789913535118103,0.8064942428846088,3.0,1000.0,normal_target_space
7,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.0170633792877197,0.002647207584232092,0.0024644583463668823,-0.028326381021045764,3.0,1000.0,normal_target_space
7,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.20345214009284973,0.9999262690544128,0.9999262094497681,0.9998654420011215,3.0,1000.0,permuted_target_space
7,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,20.318418502807617,-0.21526385843753815,-0.2160368710756302,-0.21540339504583375,3.0,1000.0,permuted_target_space
7,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,4.504419326782227,0.3452066481113434,0.3435010015964508,0.3749136325402548,4.0,1000.0,normal_target_space
7,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,10.939854621887207,-0.6508617997169495,-0.6491869688034058,-0.6773308127624998,4.0,1000.0,normal_target_space
7,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.29099172353744507,0.9999722838401794,0.9999721050262451,0.9999455509492909,4.0,1000.0,permuted_target_space
7,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,61.53868103027344,-0.6528493762016296,-0.6528648734092712,-0.6336339743479703,4.0,1000.0,permuted_target_space
7,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.3780944347381592,0.7828834652900696,0.782867431640625,0.7931671001132969,4.0,1000.0,normal_target_space
7,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.9839202165603638,0.03831911459565163,0.037866827100515366,0.009070907863265469,4.0,1000.0,normal_target_space
7,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.19254499673843384,0.9999293088912964,0.9999294281005859,0.9998691077007587,4.0,1000.0,permuted_target_space
7,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,20.303749084472656,-0.21525640785694122,-0.2160293459892273,-0.21523066012634326,4.0,1000.0,permuted_target_space
7,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,5.239613056182861,0.2699548006057739,0.26803702116012573,0.28661640545427497,5.0,1000.0,normal_target_space
7,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,11.660903930664062,-0.6640932559967041,-0.6625316143035889,-0.6827876984126984,5.0,1000.0,normal_target_space
7,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.3044659197330475,0.9999722242355347,0.9999720454216003,0.9999450145054417,5.0,1000.0,permuted_target_space
7,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,61.55457305908203,-0.65254145860672,-0.652556300163269,-0.633155555841659,5.0,1000.0,permuted_target_space
7,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.358586311340332,0.7974433302879333,0.797520101070404,0.8140963674883556,5.0,1000.0,normal_target_space
7,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.9970961809158325,-0.008279602974653244,-0.008060825988650322,-0.04383935366383997,5.0,1000.0,normal_target_space
7,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.19226625561714172,0.9999334216117859,0.9999334216117859,0.9998746509538686,5.0,1000.0,permuted_target_space
7,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,20.31247901916504,-0.21523669362068176,-0.21600936353206635,-0.21531237840606082,5.0,1000.0,permuted_target_space
7,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,4.620946884155273,0.3285179138183594,0.32677537202835083,0.34930290909923206,6.0,1000.0,normal_target_space
7,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,11.073957443237305,-0.664705216884613,-0.6631228923797607,-0.6885947030819056,6.0,1000.0,normal_target_space
7,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.29402950406074524,0.999971866607666,0.9999717473983765,0.9999442098396676,6.0,1000.0,permuted_target_space
7,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,61.5390510559082,-0.6527082920074463,-0.6527234315872192,-0.6334549809169041,6.0,1000.0,permuted_target_space
7,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.4380836486816406,0.7573942542076111,0.757405698299408,0.7749256846454035,6.0,1000.0,normal_target_space
7,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.9772554636001587,0.025933878496289253,0.025806061923503876,-0.006221765172062577,6.0,1000.0,normal_target_space
7,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.19697004556655884,0.9999281764030457,0.9999281167984009,0.99986803481306,6.0,1000.0,permuted_target_space
7,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,20.30995750427246,-0.2152433693408966,-0.21601691842079163,-0.21517621107563428,6.0,1000.0,permuted_target_space
7,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,4.5429606437683105,0.3456944525241852,0.34399399161338806,0.36613455013103535,7.0,1000.0,normal_target_space
7,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,11.126816749572754,-0.6945735812187195,-0.693117618560791,-0.716630331536604,7.0,1000.0,normal_target_space
