fold,direction,n_samples,n_orthologues,per_sample_mean,gene_marginal_r_mean,gene_marginal_r_var,model_type
4,m2h,64481,15666,0.6317614316940308,0.8803618550300598,0.3172362744808197,FlowTransOP
4,m2h,64481,15666,-0.004211334511637688,-0.005816899240016937,-0.015698231756687164,permuted_both
4,m2h,64481,15666,0.6231359839439392,0.8723598718643188,0.2080402374267578,permuted_mouse
4,m2h,64481,15666,-0.00512640131637454,-0.0069275908172130585,-0.011545510962605476,permuted_human
