fold,direction,tissue,feature_set,model_type,comparison,n_source,n_target,n_features,mmd,random_repeat
4,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6700980067253113,6.0
4,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.7686119079589844,6.0
4,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.670077919960022,7.0
4,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.7686203122138977,7.0
4,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6700920462608337,8.0
4,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.7686079144477844,8.0
4,h2m,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.6700927019119263,9.0
4,h2m,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.7686256170272827,9.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,29477,1.3683639764785767,
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,15666,1.3747353553771973,
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5733164548873901,0.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732427835464478,0.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.573318600654602,1.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732434391975403,1.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5733190774917603,2.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732436776161194,2.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5733186602592468,3.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732420682907104,3.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.573319673538208,4.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732408165931702,4.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5733189582824707,5.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732430219650269,5.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5733161568641663,6.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732430219650269,6.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5733194947242737,7.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732438564300537,7.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.573318362236023,8.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5732409954071045,8.0
4,h2m,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5733205080032349,9.0
4,h2m,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.573242723941803,9.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_liver_target,10000,10000,37933,0.3025282621383667,
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_liver_target,10000,10000,15666,0.31824636459350586,
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04950225353240967,0.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6175332069396973,0.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06818640232086182,0.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6174441576004028,0.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.05044996738433838,1.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6175515055656433,1.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06940305233001709,1.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6174663305282593,1.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04848897457122803,2.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6175305843353271,2.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0668036937713623,2.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6174441576004028,2.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04734539985656738,3.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6175904870033264,3.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06530189514160156,3.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6175047159194946,3.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04832255840301514,4.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6175742149353027,4.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06657397747039795,4.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6174865365028381,4.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.049092650413513184,5.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.617529571056366,5.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06753981113433838,5.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6174420714378357,5.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.048584818840026855,6.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6175667643547058,6.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06700778007507324,6.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6174830198287964,6.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04926145076751709,7.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6175730228424072,7.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06773805618286133,7.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6174911260604858,7.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04955005645751953,8.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6176188588142395,8.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0682682991027832,8.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6175443530082703,8.0
4,m2h,liver,all_target_genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04802548885345459,9.0
4,m2h,liver,all_target_genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.617607593536377,9.0
4,m2h,liver,orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06604647636413574,9.0
4,m2h,liver,orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6175260543823242,9.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_liver_target,10000,10000,37933,1.2510128021240234,
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_liver_target,10000,10000,15666,1.2286970615386963,
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957679748535156,0.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989320278167725,0.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957677364349365,1.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989288091659546,1.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957643389701843,2.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989292860031128,2.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957675576210022,3.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.598930835723877,3.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957668423652649,4.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989294648170471,4.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957670211791992,5.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989285707473755,5.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957674980163574,6.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989315509796143,6.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957667231559753,7.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989297032356262,7.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957676768302917,8.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989305973052979,8.0
4,m2h,liver,all_target_genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957668423652649,9.0
4,m2h,liver,orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989317297935486,9.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,37933,0.3138904571533203,
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_liver_target,10000,10000,15666,0.33359742164611816,
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956794619560242,0.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5994980335235596,0.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956799387931824,1.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5994996428489685,1.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956804156303406,2.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5995020270347595,2.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956790447235107,3.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5995025634765625,3.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956807732582092,4.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5995011329650879,4.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956779718399048,5.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599500834941864,5.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956819653511047,6.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5995020270347595,6.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956828594207764,7.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5995011925697327,7.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956804156303406,8.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5994997024536133,8.0
4,m2h,liver,all_target_genes,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5956800580024719,9.0
4,m2h,liver,orthologues,permuted_mouse,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5995022654533386,9.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_liver_target,10000,10000,37933,1.2382097244262695,
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_liver_target,10000,10000,15666,1.2213648557662964,
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265957951545715,0.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6255331635475159,0.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265938878059387,1.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.625535249710083,1.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265956163406372,2.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6255335807800293,2.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265954971313477,3.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6255348920822144,3.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265939474105835,4.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6255343556404114,4.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265920400619507,5.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6255346536636353,5.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265940070152283,6.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6255347728729248,6.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265961527824402,7.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.62553471326828,7.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265934109687805,8.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.625535786151886,8.0
4,m2h,liver,all_target_genes,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6265958547592163,9.0
4,m2h,liver,orthologues,permuted_human,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6255355477333069,9.0
