train,test,fold,folder
0.938229748675332,0.8113017409680119,0,sample_ratio_342
0.9382961794231411,0.8202718154346265,1,sample_ratio_342
0.9376090829448638,0.8099679499922505,2,sample_ratio_342
0.9383294585028329,0.8194935591917741,3,sample_ratio_342
0.9388201163146555,0.8245035131584122,4,sample_ratio_342
