train,test,fold,folder
0.794984612918263,0.5977427085781127,0,sample_ratio_456
0.7954764169340727,0.6312124543874749,1,sample_ratio_456
0.7928348740952229,0.6021725940750655,2,sample_ratio_456
0.7949392364580368,0.606276033816064,3,sample_ratio_456
0.7957884200615835,0.6216549032341481,4,sample_ratio_456
