train,test,fold,folder
0.8115896540398799,0.7011407997345951,0,sample_ratio_114
0.8092283363101751,0.5477646626907404,1,sample_ratio_114
0.8463972158999397,0.5218060023171966,2,sample_ratio_114
0.8293118242007256,0.3841288357229811,3,sample_ratio_114
0.8089068746898489,0.5021479247861207,4,sample_ratio_114
